fundingTime,symbol,fundingRate,markPrice
2024-12-22 08:00:00,MINAUSDT,0.0001,0.59671038
2024-12-22 16:00:00,MINAUSDT,0.0001,0.59775565
2024-12-23 00:00:00,MINAUSDT,0.0001,0.59770000
2024-12-23 08:00:00,MINAUSDT,0.0001,0.59969158
2024-12-23 16:00:00,MINAUSDT,0.0001,0.59280000
2024-12-24 00:00:00,MINAUSDT,0.0001,0.63161466
2024-12-24 08:00:00,MINAUSDT,7.913e-05,0.62470000
2024-12-24 16:00:00,MINAUSDT,0.0001,0.65214140
2024-12-25 00:00:00,MINAUSDT,0.0001,0.65140648
2024-12-25 08:00:00,MINAUSDT,0.0001,0.64082213
2024-12-25 16:00:00,MINAUSDT,0.0001,0.63630540
2024-12-26 00:00:00,MINAUSDT,0.0001,0.63300000
2024-12-26 08:00:00,MINAUSDT,0.0001,0.60680000
2024-12-26 16:00:00,MINAUSDT,5.07e-06,0.59111325
2024-12-27 00:00:00,MINAUSDT,0.0001,0.58974328
2024-12-27 08:00:00,MINAUSDT,3.124e-05,0.59596024
2024-12-27 16:00:00,MINAUSDT,-2.258e-05,0.59630000
2024-12-28 00:00:00,MINAUSDT,0.0001,0.59411913
2024-12-28 08:00:00,MINAUSDT,0.0001,0.59209350
2024-12-28 16:00:00,MINAUSDT,0.0001,0.60955977
2024-12-29 00:00:00,MINAUSDT,0.0001,0.62122612
2024-12-29 08:00:00,MINAUSDT,7.21e-05,0.61857780
2024-12-29 16:00:00,MINAUSDT,0.0001,0.60269412
2024-12-30 00:00:00,MINAUSDT,0.0001,0.59080000
2024-12-30 08:00:00,MINAUSDT,0.0001,0.60510000
2024-12-30 16:00:00,MINAUSDT,2.274e-05,0.57519934
2024-12-31 00:00:00,MINAUSDT,0.0001,0.58570000
2024-12-31 08:00:00,MINAUSDT,0.0001,0.57446494
2024-12-31 16:00:00,MINAUSDT,0.0001,0.59320000
2025-01-01 00:00:00,MINAUSDT,0.0001,0.57410000
2025-01-01 08:00:00,MINAUSDT,0.0001,0.57530000
2025-01-01 16:00:00,MINAUSDT,0.0001,0.58859222
2025-01-02 00:00:00,MINAUSDT,0.0001,0.60102843
2025-01-02 08:00:00,MINAUSDT,0.0001,0.61556690
2025-01-02 16:00:00,MINAUSDT,0.0001,0.61785504
2025-01-03 00:00:00,MINAUSDT,0.0001,0.61560000
2025-01-03 08:00:00,MINAUSDT,0.0001,0.61020932
2025-01-03 16:00:00,MINAUSDT,0.0001,0.64780000
2025-01-04 00:00:00,MINAUSDT,0.0001,0.65389216
2025-01-04 08:00:00,MINAUSDT,0.0001,0.65980000
2025-01-04 16:00:00,MINAUSDT,0.0001,0.65268643
2025-01-05 00:00:00,MINAUSDT,0.0001,0.65516501
2025-01-05 08:00:00,MINAUSDT,0.0001,0.65396417
2025-01-05 16:00:00,MINAUSDT,0.0001,0.64714112
2025-01-06 00:00:00,MINAUSDT,0.0001,0.65238909
2025-01-06 08:00:00,MINAUSDT,0.0001,0.65560000
2025-01-06 16:00:00,MINAUSDT,0.0001,0.66781759
2025-01-07 00:00:00,MINAUSDT,0.0001,0.66390000
2025-01-07 08:00:00,MINAUSDT,0.0001,0.65512150
2025-01-07 16:00:00,MINAUSDT,0.0001,0.61674687
2025-01-08 00:00:00,MINAUSDT,0.0001,0.59580000
2025-01-08 08:00:00,MINAUSDT,0.0001,0.57580000
2025-01-08 16:00:00,MINAUSDT,0.0001,0.57760000
2025-01-09 00:00:00,MINAUSDT,0.0001,0.57670000
2025-01-09 08:00:00,MINAUSDT,0.0001,0.56110000
2025-01-09 16:00:00,MINAUSDT,0.0001,0.57390000
2025-01-10 00:00:00,MINAUSDT,0.0001,0.56100000
2025-01-10 08:00:00,MINAUSDT,0.0001,0.57439980
2025-01-10 16:00:00,MINAUSDT,0.0001,0.56099698
2025-01-11 00:00:00,MINAUSDT,0.0001,0.57420000
2025-01-11 08:00:00,MINAUSDT,0.0001,0.56780000
2025-01-11 16:00:00,MINAUSDT,0.0001,0.56280000
2025-01-12 00:00:00,MINAUSDT,0.0001,0.56961744
2025-01-12 08:00:00,MINAUSDT,0.0001,0.57050000
2025-01-12 16:00:00,MINAUSDT,0.0001,0.57239072
2025-01-13 00:00:00,MINAUSDT,0.0001,0.56100000
2025-01-13 08:00:00,MINAUSDT,0.0001,0.53762258
2025-01-13 16:00:00,MINAUSDT,5.256e-05,0.52529462
2025-01-14 00:00:00,MINAUSDT,7.424e-05,0.54260000
2025-01-14 08:00:00,MINAUSDT,0.0001,0.53950000
2025-01-14 16:00:00,MINAUSDT,0.0001,0.55330000
2025-01-15 00:00:00,MINAUSDT,0.0001,0.56070000
2025-01-15 08:00:00,MINAUSDT,0.0001,0.56350000
2025-01-15 16:00:00,MINAUSDT,4.366e-05,0.58700000
2025-01-16 00:00:00,MINAUSDT,0.0001,0.59613245
2025-01-16 08:00:00,MINAUSDT,0.0001,0.58573424
2025-01-16 16:00:00,MINAUSDT,0.0001,0.58800133
2025-01-17 00:00:00,MINAUSDT,0.0001,0.58060000
2025-01-17 08:00:00,MINAUSDT,0.0001,0.59930000
2025-01-17 16:00:00,MINAUSDT,0.0001,0.61019145
2025-01-18 00:00:00,MINAUSDT,0.0001,0.61530000
2025-01-18 08:00:00,MINAUSDT,0.0001,0.57420000
2025-01-18 16:00:00,MINAUSDT,0.0001,0.57240000
2025-01-19 00:00:00,MINAUSDT,0.0001,0.57266315
2025-01-19 08:00:00,MINAUSDT,0.0001,0.55841278
2025-01-19 16:00:00,MINAUSDT,0.0001,0.55830000
2025-01-20 00:00:00,MINAUSDT,0.0001,0.51134149
2025-01-20 08:00:00,MINAUSDT,0.0001,0.54126494
2025-01-20 16:00:00,MINAUSDT,0.0001,0.51707045
2025-01-21 00:00:00,MINAUSDT,0.0001,0.50395054
2025-01-21 08:00:00,MINAUSDT,0.0001,0.49442557
2025-01-21 16:00:00,MINAUSDT,0.0001,0.51170000
2025-01-22 00:00:00,MINAUSDT,0.0001,0.51770000
2025-01-22 08:00:00,MINAUSDT,0.0001,0.51347673
2025-01-22 16:00:00,MINAUSDT,0.0001,0.50831621
2025-01-23 00:00:00,MINAUSDT,0.0001,0.50300000
2025-01-23 08:00:00,MINAUSDT,0.0001,0.50120000
2025-01-23 16:00:00,MINAUSDT,0.0001,0.50700000
2025-01-24 00:00:00,MINAUSDT,0.0001,0.50150000
2025-01-24 08:00:00,MINAUSDT,0.0001,0.50160000
2025-01-24 16:00:00,MINAUSDT,0.0001,0.50281589
2025-01-25 00:00:00,MINAUSDT,0.0001,0.48580000
2025-01-25 08:00:00,MINAUSDT,6.283e-05,0.48460000
2025-01-25 16:00:00,MINAUSDT,0.0001,0.49140235
2025-01-26 00:00:00,MINAUSDT,4.064e-05,0.48720000
2025-01-26 08:00:00,MINAUSDT,0.0001,0.49599844
2025-01-26 16:00:00,MINAUSDT,0.0001,0.50090000
2025-01-27 00:00:00,MINAUSDT,0.0001,0.48420000
2025-01-27 08:00:00,MINAUSDT,0.0001,0.44960000
2025-01-27 16:00:00,MINAUSDT,0.0001,0.46550000
2025-01-28 00:00:00,MINAUSDT,0.0001,0.46893924
2025-01-28 08:00:00,MINAUSDT,-2.826e-05,0.46845069
2025-01-28 16:00:00,MINAUSDT,8.386e-05,0.46645407
2025-01-29 00:00:00,MINAUSDT,0.0001,0.43977309
2025-01-29 08:00:00,MINAUSDT,0.0001,0.45990000
2025-01-29 16:00:00,MINAUSDT,0.0001,0.44460000
2025-01-30 00:00:00,MINAUSDT,2.03e-06,0.45060000
2025-01-30 08:00:00,MINAUSDT,0.0001,0.46526550
2025-01-30 16:00:00,MINAUSDT,0.0001,0.47350000
2025-01-31 00:00:00,MINAUSDT,0.0001,0.46460000
2025-01-31 08:00:00,MINAUSDT,0.0001,0.46580332
2025-01-31 16:00:00,MINAUSDT,0.0001,0.48260000
2025-02-01 00:00:00,MINAUSDT,0.0001,0.46420000
2025-02-01 08:00:00,MINAUSDT,0.0001,0.46330000
2025-02-01 16:00:00,MINAUSDT,0.0001,0.45080000
2025-02-02 00:00:00,MINAUSDT,0.0001,0.42509572
2025-02-02 08:00:00,MINAUSDT,0.0001,0.41930000
2025-02-02 16:00:00,MINAUSDT,-4.07e-06,0.41500000
2025-02-03 00:00:00,MINAUSDT,0.0001,0.36930000
2025-02-03 08:00:00,MINAUSDT,7.83e-06,0.33111845
2025-02-03 16:00:00,MINAUSDT,-0.00012455,0.35028858
2025-02-04 00:00:00,MINAUSDT,6.286e-05,0.37631489
2025-02-04 08:00:00,MINAUSDT,-3.81e-05,0.33702713
2025-02-04 16:00:00,MINAUSDT,0.0001,0.35430000
2025-02-05 00:00:00,MINAUSDT,0.0001,0.34924794
2025-02-05 08:00:00,MINAUSDT,6.91e-06,0.35160000
2025-02-05 16:00:00,MINAUSDT,0.0001,0.35300000
2025-02-06 00:00:00,MINAUSDT,0.0001,0.33950000
2025-02-06 08:00:00,MINAUSDT,-1.946e-05,0.34480000
2025-02-06 16:00:00,MINAUSDT,1.645e-05,0.32430000
2025-02-07 00:00:00,MINAUSDT,1.316e-05,0.32491705
2025-02-07 08:00:00,MINAUSDT,5.248e-05,0.33337595
2025-02-07 16:00:00,MINAUSDT,0.0001,0.34439352
2025-02-08 00:00:00,MINAUSDT,0.0001,0.33030000
2025-02-08 08:00:00,MINAUSDT,0.0001,0.32940000
2025-02-08 16:00:00,MINAUSDT,5.405e-05,0.33310000
2025-02-09 00:00:00,MINAUSDT,0.0001,0.34468029
2025-02-09 08:00:00,MINAUSDT,6.6e-05,0.35240000
2025-02-09 16:00:00,MINAUSDT,-1.36e-05,0.34780000
2025-02-10 00:00:00,MINAUSDT,0.0001,0.35030000
2025-02-10 08:00:00,MINAUSDT,6.316e-05,0.35240000
2025-02-10 16:00:00,MINAUSDT,-3.93e-05,0.35270000
2025-02-11 00:00:00,MINAUSDT,-1.35e-06,0.35263607
2025-02-11 08:00:00,MINAUSDT,-0.00017185,0.36320000
2025-02-11 16:00:00,MINAUSDT,3.199e-05,0.35330000
2025-02-12 00:00:00,MINAUSDT,-0.00010385,0.34604099
2025-02-12 08:00:00,MINAUSDT,0.0001,0.34600000
2025-02-12 16:00:00,MINAUSDT,6.875e-05,0.34948629
2025-02-13 00:00:00,MINAUSDT,0.0001,0.36695133
2025-02-13 08:00:00,MINAUSDT,-6.935e-05,0.35485964
2025-02-13 16:00:00,MINAUSDT,3.063e-05,0.35439709
2025-02-14 00:00:00,MINAUSDT,9.9e-06,0.35430208
2025-02-14 08:00:00,MINAUSDT,-0.00021271,0.35700182
2025-02-14 16:00:00,MINAUSDT,-1.225e-05,0.36120000
2025-02-15 00:00:00,MINAUSDT,0.0001,0.36080000
2025-02-15 08:00:00,MINAUSDT,-3.53e-06,0.35802838
2025-02-15 16:00:00,MINAUSDT,0.0001,0.35232170
2025-02-16 00:00:00,MINAUSDT,0.0001,0.35000000
2025-02-16 08:00:00,MINAUSDT,1.347e-05,0.34960000
2025-02-16 16:00:00,MINAUSDT,0.0001,0.35450000
2025-02-17 00:00:00,MINAUSDT,9.678e-05,0.35063245
2025-02-17 08:00:00,MINAUSDT,7.894e-05,0.34846136
2025-02-17 16:00:00,MINAUSDT,1.368e-05,0.35210000
2025-02-18 00:00:00,MINAUSDT,-0.00016771,0.35472773
2025-02-18 08:00:00,MINAUSDT,-0.00012791,0.33908727
2025-02-18 16:00:00,MINAUSDT,-1.1e-06,0.33018725
2025-02-19 00:00:00,MINAUSDT,-1.813e-05,0.33404638
2025-02-19 08:00:00,MINAUSDT,1.937e-05,0.33660000
2025-02-19 16:00:00,MINAUSDT,4.473e-05,0.33920000
2025-02-20 00:00:00,MINAUSDT,0.0001,0.34280280
2025-02-20 08:00:00,MINAUSDT,1.864e-05,0.34560034
2025-02-20 16:00:00,MINAUSDT,1.84e-06,0.34530000
2025-02-21 00:00:00,MINAUSDT,0.0001,0.35720000
2025-02-21 08:00:00,MINAUSDT,-1.47e-05,0.36840000
2025-02-21 16:00:00,MINAUSDT,-5.02e-06,0.36510000
2025-02-22 00:00:00,MINAUSDT,0.0001,0.34890000
2025-02-22 08:00:00,MINAUSDT,0.0001,0.35380000
2025-02-22 16:00:00,MINAUSDT,4.805e-05,0.36070000
2025-02-23 00:00:00,MINAUSDT,0.0001,0.36260000
2025-02-23 08:00:00,MINAUSDT,0.0001,0.36844570
2025-02-23 16:00:00,MINAUSDT,-0.00012663,0.35354372
2025-02-24 00:00:00,MINAUSDT,0.0001,0.35810000
2025-02-24 08:00:00,MINAUSDT,7.455e-05,0.34680452
2025-02-24 16:00:00,MINAUSDT,0.0001,0.33436379
2025-02-25 00:00:00,MINAUSDT,-0.00015368,0.31120000
2025-02-25 08:00:00,MINAUSDT,-0.00033137,0.29588693
2025-02-25 16:00:00,MINAUSDT,-2.684e-05,0.30511105
2025-02-26 00:00:00,MINAUSDT,7.868e-05,0.31040000
2025-02-26 08:00:00,MINAUSDT,-0.00012053,0.31287595
2025-02-26 16:00:00,MINAUSDT,3.342e-05,0.31370233
2025-02-27 00:00:00,MINAUSDT,2.743e-05,0.31335328
2025-02-27 08:00:00,MINAUSDT,0.0001,0.32310000
2025-02-27 16:00:00,MINAUSDT,0.0001,0.31749576
2025-02-28 00:00:00,MINAUSDT,1.2e-06,0.31680000
2025-02-28 08:00:00,MINAUSDT,6.562e-05,0.29374168
2025-02-28 16:00:00,MINAUSDT,-0.0004905,0.32570000
2025-03-01 00:00:00,MINAUSDT,5.368e-05,0.32110000
2025-03-01 08:00:00,MINAUSDT,-6.71e-05,0.31705945
2025-03-01 16:00:00,MINAUSDT,0.0001,0.30965367
2025-03-02 00:00:00,MINAUSDT,0.0001,0.31390000
2025-03-02 08:00:00,MINAUSDT,0.0001,0.31268666
2025-03-02 16:00:00,MINAUSDT,9.619e-05,0.31866453
2025-03-03 00:00:00,MINAUSDT,0.0001,0.34235405
2025-03-03 08:00:00,MINAUSDT,8.509e-05,0.32420000
2025-03-03 16:00:00,MINAUSDT,0.0001,0.31510000
2025-03-04 00:00:00,MINAUSDT,6.6e-06,0.29220000
2025-03-04 08:00:00,MINAUSDT,-8.785e-05,0.27920000
2025-03-04 16:00:00,MINAUSDT,-7.057e-05,0.27841875
2025-03-05 00:00:00,MINAUSDT,8.098e-05,0.28634689
2025-03-05 08:00:00,MINAUSDT,3.395e-05,0.28943549
2025-03-05 16:00:00,MINAUSDT,3.432e-05,0.29010000
2025-03-06 00:00:00,MINAUSDT,5.635e-05,0.29971970
2025-03-06 08:00:00,MINAUSDT,6.965e-05,0.29890000
2025-03-06 16:00:00,MINAUSDT,3.471e-05,0.30090000
2025-03-07 00:00:00,MINAUSDT,7.973e-05,0.29130000
2025-03-07 08:00:00,MINAUSDT,7.515e-05,0.29260000
2025-03-07 16:00:00,MINAUSDT,0.0001,0.29470000
2025-03-08 00:00:00,MINAUSDT,-3.91e-06,0.28920000
2025-03-08 08:00:00,MINAUSDT,6.974e-05,0.28510000
2025-03-08 16:00:00,MINAUSDT,-0.00010194,0.28250094
2025-03-09 00:00:00,MINAUSDT,8.857e-05,0.28250615
2025-03-09 08:00:00,MINAUSDT,9.88e-05,0.28060000
2025-03-09 16:00:00,MINAUSDT,1.84e-06,0.26814788
2025-03-10 00:00:00,MINAUSDT,-1.804e-05,0.25480000
2025-03-10 08:00:00,MINAUSDT,-5.12e-06,0.26040000
2025-03-10 16:00:00,MINAUSDT,-0.00014731,0.25867183
2025-03-11 00:00:00,MINAUSDT,1.62e-06,0.24280000
2025-03-11 08:00:00,MINAUSDT,-3.825e-05,0.24600301
2025-03-11 16:00:00,MINAUSDT,0.0001,0.24790000
2025-03-12 00:00:00,MINAUSDT,-3.685e-05,0.25190000
2025-03-12 08:00:00,MINAUSDT,0.0001,0.25229789
2025-03-12 16:00:00,MINAUSDT,7.433e-05,0.25140000
2025-03-13 00:00:00,MINAUSDT,8.315e-05,0.25540000
2025-03-13 08:00:00,MINAUSDT,2.986e-05,0.24862488
2025-03-13 16:00:00,MINAUSDT,0.0001,0.24863759
2025-03-14 00:00:00,MINAUSDT,0.0001,0.25122108
2025-03-14 08:00:00,MINAUSDT,0.0001,0.25622494
2025-03-14 16:00:00,MINAUSDT,2.278e-05,0.26150000
2025-03-15 00:00:00,MINAUSDT,0.0001,0.25930000
2025-03-15 08:00:00,MINAUSDT,0.0001,0.25985852
2025-03-15 16:00:00,MINAUSDT,-9.137e-05,0.26470000
2025-03-16 00:00:00,MINAUSDT,-3.646e-05,0.26880000
2025-03-16 08:00:00,MINAUSDT,5.933e-05,0.26710000
2025-03-16 16:00:00,MINAUSDT,-0.00012053,0.25785929
2025-03-17 00:00:00,MINAUSDT,-1.896e-05,0.25480000
2025-03-17 08:00:00,MINAUSDT,0.0001,0.26077505
2025-03-17 16:00:00,MINAUSDT,9.024e-05,0.26245764
2025-03-18 00:00:00,MINAUSDT,3.084e-05,0.26780000
2025-03-18 08:00:00,MINAUSDT,-0.00010751,0.26297105
2025-03-18 16:00:00,MINAUSDT,0.0001,0.25690000
2025-03-19 00:00:00,MINAUSDT,0.0001,0.26270367
2025-03-19 08:00:00,MINAUSDT,0.0001,0.26240000
2025-03-19 16:00:00,MINAUSDT,9.947e-05,0.27070000
2025-03-20 00:00:00,MINAUSDT,0.0001,0.27268247
2025-03-20 08:00:00,MINAUSDT,0.0001,0.26714352
2025-03-20 16:00:00,MINAUSDT,0.0001,0.26233138
2025-03-21 00:00:00,MINAUSDT,0.0001,0.26232219
2025-03-21 08:00:00,MINAUSDT,-3.436e-05,0.26030000
2025-03-21 16:00:00,MINAUSDT,0.0001,0.25768473
2025-03-22 00:00:00,MINAUSDT,-0.00010575,0.25839917
2025-03-22 08:00:00,MINAUSDT,0.0001,0.26880000
2025-03-22 16:00:00,MINAUSDT,0.0001,0.26610000
2025-03-23 00:00:00,MINAUSDT,3.969e-05,0.26666973
2025-03-23 08:00:00,MINAUSDT,-2.982e-05,0.27493502
2025-03-23 16:00:00,MINAUSDT,-0.0001895,0.26868402
2025-03-24 00:00:00,MINAUSDT,0.0001,0.27000881
2025-03-24 08:00:00,MINAUSDT,0.0001,0.27910000
2025-03-24 16:00:00,MINAUSDT,5.942e-05,0.27863537
2025-03-25 00:00:00,MINAUSDT,0.0001,0.27866335
2025-03-25 08:00:00,MINAUSDT,-8.625e-05,0.28380000
2025-03-25 16:00:00,MINAUSDT,0.0001,0.28077634
2025-03-26 00:00:00,MINAUSDT,0.0001,0.28189934
2025-03-26 08:00:00,MINAUSDT,0.0001,0.28703572
2025-03-26 16:00:00,MINAUSDT,0.0001,0.27880000
2025-03-27 00:00:00,MINAUSDT,0.0001,0.27683435
2025-03-27 08:00:00,MINAUSDT,-6.562e-05,0.28043448
