datetime,stock_id,side,reason,price,shares,fee,tax,cash_after,pnl,return_pct
2022-12-22 09:00:00,4105,buy,pullback_contract,83.0,602,19.936434000000002,0.0,60798.14680503984,,
2022-12-22 09:00:00,4114,buy,pullback_contract,50.5,990,19.948005000000002,0.0,10783.198800039841,,
2022-12-22 09:00:00,5013,buy,pullback_contract,36.6,294,4.293399600000001,0.0,18.50540043984256,,
2022-12-22 10:00:00,4105,sell,stop,81.9,602,19.672216200000005,147.91140000000001,49154.721784239846,-849.7200501999978,-0.016999182386468716
2022-12-22 11:00:00,5013,buy,confirm_breakout,36.6,1342,19.597762800000005,0.0,17.92402143984509,,
2022-12-23 10:00:00,3498,sell,stop,36.05,3009,43.28130555,325.42334999999997,108123.66936588984,8098.708451599989,0.08098138594264265
2022-12-23 10:00:00,3693,sell,stop,113.0,432,19.477584,146.448,156773.74378188985,-1265.834087999996,-0.02535933184304476
2022-12-23 10:00:00,4417,sell,stop,38.3,1305,19.942618500000002,149.94449999999998,206585.35666338983,-189.82973699999275,-0.0037964852024040966
2022-12-23 12:00:00,9937,sell,stop,51.6,961,19.7854524,148.7628,256004.40841098982,-572.8870803999962,-0.01145958916238567
2022-12-23 13:00:00,1217,buy,pullback_contract,10.9,4587,19.949321700000002,0.0,205986.15908928984,,
2022-12-23 13:00:00,1707,buy,pullback_contract,161.0,310,19.914090000000005,0.0,156056.24499928983,,
2022-12-23 13:00:00,1777,buy,pullback_contract,86.4,578,19.925740800000003,0.0,106097.11925848984,,
2022-12-23 13:00:00,1796,buy,pullback_contract,70.3,711,19.943336700000003,0.0,56093.87592178984,,
2022-12-23 13:00:00,2063,buy,pullback_contract,39.3,1272,19.9458504,0.0,6084.3300713898425,,
2022-12-23 13:00:00,2064,buy,pullback_contract,17.55,346,2.4228477,0.0,9.607223689842613,,
2022-12-27 10:00:00,1777,sell,stop,86.3,578,19.9026786,149.6442,49721.460345089836,-247.27261940000608,-0.004949498529716394
2022-12-27 10:00:00,4114,sell,stop,49.9,990,19.710999000000005,148.203,98954.54634608983,-781.8620040000023,-0.015632566566336117
2022-12-27 10:00:00,5206,sell,stop,16.0,3086,19.701024,148.12800000000001,148162.71732208983,-804.976310799997,-0.016095294027065856
2022-12-27 12:00:00,1707,sell,stop,159.5,310,19.728555000000004,148.335,197439.65376708983,-652.977644999999,-0.013077884408593003
2022-12-28 09:00:00,2063,buy,confirm_breakout,43.0,1162,19.936434000000002,0.0,147453.71733308982,,
2022-12-28 09:00:00,3705,buy,confirm_breakout,51.0,980,19.942020000000003,0.0,97453.77531308982,,
2022-12-28 10:00:00,2064,buy,confirm_breakout,18.1,2762,19.946887800000006,0.0,47441.62842528982,,
2022-12-28 11:00:00,1259,sell,stop,73.8,671,19.7584002,148.55939999999998,96793.11062508982,-657.9636107000042,-0.013156786683724017
2022-12-28 12:00:00,1817,sell,stop,37.9,1315,19.8855615,149.5155,146462.20956358983,-320.8390914999982,-0.006418073399239983
2022-12-28 13:00:00,5013,sell,stop,35.75,1636,23.336313000000004,175.461,204750.4122505898,-1613.2884754000042,-0.026932359179944104
2022-12-28 13:00:00,1217,sell,stop,10.85,4587,19.857811050000002,149.30685,254350.1975895398,-418.46398275000683,-0.00836622609597133
2022-12-28 13:00:00,1449,buy,pullback_contract,16.25,3076,19.944015000000004,0.0,204345.2535745398,,
2022-12-28 13:00:00,1710,buy,pullback_contract,19.15,2610,19.942618500000002,0.0,154343.81095603982,,
2022-12-28 13:00:00,2031,buy,pullback_contract,43.65,1145,19.94172075,0.0,104344.6192352898,,
2022-12-28 13:00:00,2356,buy,pullback_contract,26.1,1915,19.942618500000005,0.0,54343.17661678981,,
2022-12-28 13:00:00,2451,buy,pullback_contract,66.5,751,19.926658500000006,0.0,4381.749958289809,,
2022-12-28 13:00:00,2640,buy,pullback_contract,88.0,49,1.7204880000000002,0.0,68.02947028980907,,
2022-12-28 13:00:00,2852,buy,pullback_contract,16.0,4,0.025536000000000003,0.0,4.003934289809067,,
2022-12-29 09:00:00,2451,sell,stop,66.3,751,19.8667287,149.3739,49626.06330558981,-339.36728720000247,-0.006792585998788037
2022-12-29 09:00:00,2640,buy,confirm_breakout,90.9,545,19.766659500000003,0.0,65.79664608980966,,
2022-12-29 10:00:00,1710,sell,stop,18.45,2610,19.213645500000002,144.4635,48056.61950058981,-2010.6197639999882,-0.04021123509056678
2022-12-29 10:00:00,2356,sell,stop,25.9,1915,19.789801500000003,148.7955,97486.5341990898,-571.5279200000004,-0.011430228610814946
2022-12-29 11:00:00,1449,sell,stop,16.2,3076,19.882648800000002,149.4936,147148.3579502898,-343.12026380000316,-0.006861726786396906
2022-12-29 11:00:00,2031,sell,stop,42.55,1145,19.439180250000003,146.15925000000001,195702.50952003978,-1445.040151000001,-0.028901270225940467
2022-12-29 12:00:00,1731,buy,pullback_contract,19.65,2544,19.9458504,0.0,145692.96366963978,,
2022-12-29 12:00:00,3577,buy,pullback_contract,91.5,546,19.933641,0.0,95714.03002863977,,
2022-12-29 12:00:00,5263,buy,pullback_contract,128.0,390,19.91808,0.0,45774.111948639766,,
2022-12-29 12:00:00,5525,buy,pullback_contract,24.7,1852,18.252015600000004,0.0,11.459933039761381,,
2022-12-30 09:00:00,3577,sell,stop,89.5,546,19.497933000000003,146.601,48712.36100003976,-1278.0325740000044,-0.025571425416559424
2022-12-30 10:00:00,1796,sell,stop,67.6,711,19.1773764,144.1908,96612.59282363976,-2103.0115130999984,-0.04205750212919665
2022-12-30 10:00:00,3705,sell,stop,46.25,2096,38.67906,290.82,193223.09376363974,-3406.1898032000026,-0.034056213796811556
2023-01-03 10:00:00,2852,sell,stop,15.75,4,0.025137000000000003,0.189,193285.87962663974,-1.2396730000000034,-0.019362165121116725
2023-01-03 10:00:00,5525,sell,stop,24.6,1852,18.178120800000006,136.6776,238690.22390583972,-358.3077364000055,-0.007829697812920942
2023-01-03 11:00:00,1449,buy,pullback_contract,16.2,3086,19.9472868,0.0,188677.07661903973,,
2023-01-03 11:00:00,1476,buy,pullback_contract,488.0,102,19.860624000000005,0.0,138881.21599503973,,
2023-01-03 11:00:00,2356,buy,pullback_contract,26.2,1908,19.9458504,0.0,88871.67014463973,,
2023-01-03 11:00:00,2597,buy,pullback_contract,125.5,398,19.929651,0.0,38902.740493639736,,
2023-01-03 11:00:00,2739,buy,pullback_contract,30.0,1296,15.513120000000002,0.0,7.227373639732832,,
2023-01-03 12:00:00,5263,sell,stop,125.5,390,19.529055000000003,146.835,48785.863318639735,-1161.2821350000013,-0.023253585100794807
2023-01-03 13:00:00,1731,sell,stop,19.55,2544,19.844344800000005,149.2056,98352.01337383973,-443.39579519999825,-0.008866223191196041
2023-01-04 09:00:00,2739,sell,stop,30.1,1296,15.5648304,117.0288,137229.01974343974,-18.50675040000351,-0.0004758068197456784
2023-01-04 11:00:00,1476,sell,stop,481.5,102,19.596087,147.339,186175.08465643975,-849.7957109999988,-0.017065589395404982
2023-01-04 11:00:00,6625,sell,stop,39.9,2500,39.800250000000005,299.25,285586.03440643975,-578.5301403999911,-0.005785910088082535
2023-01-04 12:00:00,1707,buy,pullback_contract,168.0,297,19.908504,0.0,235670.12590243976,,
2023-01-04 12:00:00,2002,buy,pullback_contract,30.1,1661,19.948443900000004,0.0,185654.07745853974,,
2023-01-04 12:00:00,2723,buy,pullback_contract,147.0,340,19.942020000000003,0.0,135654.13543853973,,
2023-01-04 12:00:00,2752,buy,pullback_contract,199.0,251,19.929651,0.0,85685.20578753973,,
2023-01-04 12:00:00,2756,buy,pullback_contract,122.5,408,19.942020000000003,0.0,35685.26376753973,,
2023-01-04 12:00:00,3014,buy,pullback_contract,73.9,482,14.212300200000003,0.0,51.251467339723604,,
2023-01-04 12:00:00,3043,buy,pullback_contract,27.25,1,0.010872750000000002,0.0,23.990594589723603,,
2023-01-04 13:00:00,2002,sell,stop,29.9,1661,19.8158961,148.99169999999998,49519.08299848972,-520.9560400000119,-0.010415777659531358
2023-01-04 13:00:00,3043,sell,stop,26.85,1,0.010713150000000003,0.08055000000000001,49545.84173533972,-0.502135899999999,-0.018419656061818453
2023-01-05 10:00:00,2723,sell,stop,142.0,340,19.263720000000003,144.84,97661.73801533972,-1884.0457400000014,-0.037680958494839496
2023-01-05 12:00:00,2597,sell,stop,124.0,398,19.691448,148.056,146845.99056733973,-784.6770989999932,-0.015703300120303656
2023-01-05 12:00:00,2756,sell,stop,116.0,408,18.883872000000004,141.984,194013.12269533973,-2832.8098919999975,-0.05665626353860315
2023-01-05 13:00:00,1449,sell,stop,16.2,3086,19.9472868,149.9796,243836.39580853973,-189.8741736000011,-0.0037964852024042627
2023-01-06 09:00:00,1217,buy,pullback_contract,10.9,4587,19.949321700000002,0.0,193818.14648683975,,
2023-01-06 09:00:00,1468,buy,pullback_contract,13.4,3731,19.948164600000005,0.0,143802.79832223975,,
2023-01-06 09:00:00,1731,buy,pullback_contract,19.75,2531,19.94491275,0.0,93795.60340948975,,
2023-01-06 09:00:00,2520,buy,pullback_contract,29.55,1692,19.949441400000005,0.0,43777.05396808975,,
2023-01-06 09:00:00,2546,buy,pullback_contract,53.3,821,17.4599607,0.0,0.2940073897552793,,
2023-01-06 10:00:00,1707,sell,stop,164.0,297,19.434492000000002,146.124,48542.73551538975,-1373.4669960000028,-0.02751561650710896
2023-01-06 11:00:00,1217,sell,stop,10.8,4587,19.766300400000006,148.61880000000002,97913.95041498975,-647.0344220999905,-0.012935966989537957
2023-01-06 12:00:00,2520,buy,confirm_breakout,29.8,1677,19.9398654,0.0,47919.41054958975,,
2023-01-06 13:00:00,5209,sell,stop,77.4,662,20.444281200000002,153.71640000000002,98984.04986838976,999.0711244000122,0.019955253888674765
2023-01-09 10:00:00,2356,buy,confirm_breakout,26.45,1890,19.946209500000002,0.0,48973.60365888976,,
2023-01-09 11:00:00,2064,sell,stop,17.8,3108,22.073637600000005,165.96720000000002,104107.96282128977,-952.5105731000003,-0.01698277293049057
2023-01-09 13:00:00,1468,buy,confirm_breakout,13.5,3703,19.946209500000002,0.0,54097.51661178977,,
2023-01-10 11:00:00,1731,sell,stop,19.55,2531,19.742938950000003,148.44315,103410.38052283977,-694.3310016999967,-0.013884622061114005
2023-01-10 12:00:00,1102,buy,pullback_contract,41.75,1197,19.939925250000005,0.0,53415.69059758977,,
