Pairs,EntryTime,Size1,EntryPrice1,EntryPrice2,ExitTime,Size2,ExitPrice1,ExitPrice2,HoldingPeriod,Profitfee
ETHUSDT - STETHUSDT,2022-12-19 13:00:00+08:00,4.23912029775581,1182.16,1200.0,2022-12-19 14:00:00+08:00,-4.304518883924344,1178.62,1130.88,0 days 01:00:00,262.4809120100963
ETHUSDT - STETHUSDT,2022-12-20 11:00:00+08:00,-4.217060540121114,1192.76,1136.13,2022-12-20 12:00:00+08:00,4.269745437777,1192.63,1199.98,0 days 01:00:00,253.13753501583156
ETHUSDT - STETHUSDT,2022-12-20 14:00:00+08:00,-4.137326128869434,1208.42,1151.1,2022-12-20 16:00:00+08:00,4.166770835937565,1208.14,1195.22,0 days 02:00:00,165.22170601989146
ETHUSDT - STETHUSDT,2022-12-20 17:00:00+08:00,-4.138593209396261,1211.04,1152.01,2022-12-20 18:00:00+08:00,4.183330265557805,1210.66,1198.98,0 days 01:00:00,178.2062891966016
ETHUSDT - STETHUSDT,2022-12-20 20:00:00+08:00,-4.138558953772296,1211.83,1154.35,2022-12-20 21:00:00+08:00,4.334708880951555,1213.52,1199.71,0 days 01:00:00,169.38661146126324
ETHUSDT - STETHUSDT,2022-12-21 16:00:00+08:00,-4.127489908287174,1211.06,1130.01,2022-12-21 17:00:00+08:00,4.201786599662176,1214.78,1190.56,0 days 01:00:00,219.30074610201876
ETHUSDT - STETHUSDT,2022-12-21 19:00:00+08:00,-4.115056993539361,1216.54,1140.72,2022-12-21 20:00:00+08:00,4.206417310248515,1216.75,1198.21,0 days 01:00:00,221.1111265262748
ETHUSDT - STETHUSDT,2022-12-21 21:00:00+08:00,-4.109307581672488,1213.12,1143.01,2022-12-22 10:00:00+08:00,4.172891229417214,1212.61,1194.48,0 days 13:00:00,197.15229624481626
ETHUSDT - STETHUSDT,2022-12-22 11:00:00+08:00,-4.1233372642481925,1214.02,1130.72,2022-12-22 13:00:00+08:00,4.185921907440894,1211.77,1194.87,0 days 02:00:00,258.0673107759252
ETHUSDT - STETHUSDT,2022-12-22 17:00:00+08:00,-4.118717925484155,1215.32,1126.01,2022-12-23 00:00:00+08:00,4.296898498663664,1186.78,1194.83,0 days 07:00:00,393.39477803090665
ETHUSDT - STETHUSDT,2022-12-23 05:00:00+08:00,-4.184030392796774,1217.08,1138.62,2022-12-23 06:00:00+08:00,4.186693014921374,1215.12,1193.91,0 days 01:00:00,219.74097058543055
ETHUSDT - STETHUSDT,2022-12-23 07:00:00+08:00,-4.114819935479624,1215.65,1142.09,2022-12-23 11:00:00+08:00,4.187920362506386,1224.64,1191.19,0 days 04:00:00,148.82171381532183
ETHUSDT - STETHUSDT,2022-12-23 12:00:00+08:00,-4.082832505879279,1223.9,1135.33,2022-12-23 18:00:00+08:00,4.197483189079827,1218.76,1187.55,0 days 06:00:00,220.45510981490776
ETHUSDT - STETHUSDT,2022-12-23 22:00:00+08:00,-4.081166234063046,1221.02,1141.18,2022-12-23 23:00:00+08:00,4.2191956525408,1215.84,1184.44,0 days 01:00:00,183.905368478761
ETHUSDT - STETHUSDT,2022-12-24 05:00:00+08:00,-4.098461437576334,1219.9,1145.52,2022-12-25 02:00:00+08:00,4.228615889447066,1219.95,1196.15,0 days 21:00:00,193.98824530251466
ETHUSDT - STETHUSDT,2022-12-25 04:00:00+08:00,-4.091251268287894,1223.99,1160.5,2022-12-25 05:00:00+08:00,4.248088360237893,1221.9,1244.5,0 days 01:00:00,345.16673433973955
ETHUSDT - STETHUSDT,2022-12-25 06:00:00+08:00,4.091987887715852,1218.99,1244.49,2022-12-25 08:00:00+08:00,-4.017677782241864,1220.84,1165.5,0 days 02:00:00,305.260227525048
ETHUSDT - STETHUSDT,2022-12-25 11:00:00+08:00,4.092155338216639,1220.2,1242.18,2022-12-25 12:00:00+08:00,-4.239803273128127,1221.23,1172.95,0 days 01:00:00,277.5061137106112
ETHUSDT - STETHUSDT,2022-12-25 13:00:00+08:00,-4.094232863588349,1219.17,1126.5,2022-12-25 14:00:00+08:00,4.26275629822243,1218.93,1186.98,0 days 01:00:00,238.95016621822754
ETHUSDT - STETHUSDT,2022-12-26 02:00:00+08:00,-4.125582738561822,1209.29,1131.21,2022-12-26 03:00:00+08:00,4.225292601512655,1209.32,1185.83,0 days 01:00:00,210.89336677574212
ETHUSDT - STETHUSDT,2022-12-26 04:00:00+08:00,-4.134554956504482,1209.64,1131.4,2022-12-26 05:00:00+08:00,4.216455984415979,1206.24,1186.87,0 days 01:00:00,228.18082826435702
ETHUSDT - STETHUSDT,2022-12-26 06:00:00+08:00,-4.145112083830747,1218.42,1137.49,2022-12-26 14:00:00+08:00,4.212761296519417,1219.8,1199.98,0 days 08:00:00,237.58130041099946
ETHUSDT - STETHUSDT,2022-12-27 20:00:00+08:00,-4.092992796332679,1219.41,1150.15,2022-12-27 22:00:00+08:00,4.198998958648258,1217.49,1190.66,0 days 02:00:00,158.1567210860234
ETHUSDT - STETHUSDT,2022-12-28 00:00:00+08:00,-4.132197254568144,1211.31,1150.51,2022-12-28 01:00:00+08:00,4.211306515733441,1210.67,1190.7,0 days 01:00:00,152.0293630759311
ETHUSDT - STETHUSDT,2022-12-28 02:00:00+08:00,-4.129944576143788,1207.57,1142.0,2022-12-28 03:00:00+08:00,4.199210548416898,1206.67,1178.99,0 days 01:00:00,139.3287452201904
ETHUSDT - STETHUSDT,2022-12-28 04:00:00+08:00,-4.143634962334358,1211.55,1136.01,2022-12-28 12:00:00+08:00,4.2409180739446475,1197.84,1164.41,0 days 08:00:00,157.51178323607004
ETHUSDT - STETHUSDT,2022-12-29 08:00:00+08:00,-4.216384871611081,1190.31,1122.09,2022-12-29 12:00:00+08:00,4.292729832755246,1195.05,1168.38,0 days 04:00:00,158.8348349494275
ETHUSDT - STETHUSDT,2022-12-29 15:00:00+08:00,-4.18301528473785,1193.97,1120.21,2022-12-29 20:00:00+08:00,4.283645896695596,1199.1,1168.32,0 days 05:00:00,164.8138351479076
ETHUSDT - STETHUSDT,2022-12-29 23:00:00+08:00,-4.16479251003715,1202.29,1144.54,2022-12-30 02:00:00+08:00,4.280382152518578,1197.74,1234.87,0 days 03:00:00,385.416314692283
ETHUSDT - STETHUSDT,2022-12-30 04:00:00+08:00,4.164931278633903,1198.73,1238.39,2022-12-30 05:00:00+08:00,-4.344614849893557,1196.29,1154.41,0 days 01:00:00,334.327434650415
ETHUSDT - STETHUSDT,2022-12-30 09:00:00+08:00,4.165625260351579,1199.74,1234.2,2022-12-30 11:00:00+08:00,-4.320662271112917,1197.69,1166.59,0 days 02:00:00,263.22064662443444
ETHUSDT - STETHUSDT,2022-12-30 13:00:00+08:00,4.175400212110331,1197.99,1233.06,2022-12-30 14:00:00+08:00,-4.273504273504273,1193.72,1181.54,0 days 01:00:00,182.03683140511924
ETHUSDT - STETHUSDT,2022-12-30 15:00:00+08:00,4.1885869383104914,1193.62,1214.14,2022-12-30 16:00:00+08:00,-4.231765323222236,1187.84,1167.44,0 days 01:00:00,153.3601681824556
ETHUSDT - STETHUSDT,2022-12-30 21:00:00+08:00,4.19892843346378,1192.27,1240.0,2022-12-30 23:00:00+08:00,-4.278221286717834,1189.58,1155.64,0 days 02:00:00,329.3653345289398
ETHUSDT - STETHUSDT,2023-01-02 08:00:00+08:00,-4.163682694069251,1200.4,1130.02,2023-01-02 09:00:00+08:00,4.27737950621931,1198.22,1198.55,0 days 01:00:00,282.2583756538349
ETHUSDT - STETHUSDT,2023-01-02 10:00:00+08:00,-4.1728564036654365,1194.87,1134.04,2023-01-02 13:00:00+08:00,4.171707479871512,1201.83,1198.81,0 days 03:00:00,221.42536016468293
ETHUSDT - STETHUSDT,2023-01-02 18:00:00+08:00,-4.112653813252615,1217.48,1123.09,2023-01-02 19:00:00+08:00,4.2995958379912285,1217.57,1198.4,0 days 01:00:00,303.43643730602867
ETHUSDT - STETHUSDT,2023-01-02 20:00:00+08:00,-4.106540075724599,1217.32,1158.58,2023-01-02 21:00:00+08:00,4.172229639519359,1216.58,1198.07,0 days 01:00:00,147.97279525037635
ETHUSDT - STETHUSDT,2023-01-03 01:00:00+08:00,-4.101890971737971,1216.46,1156.46,2023-01-03 03:00:00+08:00,4.257855743847399,1217.89,1197.22,0 days 02:00:00,147.6774278354053
ETHUSDT - STETHUSDT,2023-01-03 07:00:00+08:00,-4.099267870758283,1215.1,1153.15,2023-01-03 08:00:00+08:00,4.276355176955577,1213.93,1197.89,0 days 01:00:00,176.1091473144415
ETHUSDT - STETHUSDT,2023-01-03 09:00:00+08:00,-4.1188536406547325,1215.58,1153.73,2023-01-03 10:00:00+08:00,4.174005960480511,1214.14,1197.92,0 days 01:00:00,170.55701045144048
ETHUSDT - STETHUSDT,2023-01-03 11:00:00+08:00,-4.118141235771822,1214.21,1155.35,2023-01-03 12:00:00+08:00,4.173901429143849,1215.55,1197.37,0 days 01:00:00,150.0429125772863
ETHUSDT - STETHUSDT,2023-01-03 14:00:00+08:00,-4.120041530018623,1217.72,1159.24,2023-01-03 23:00:00+08:00,4.177912213708566,1210.57,1196.76,0 days 09:00:00,166.36574637555253
ETHUSDT - STETHUSDT,2023-01-04 06:00:00+08:00,-4.128682785044259,1211.47,1140.41,2023-01-04 08:00:00+08:00,4.19505319327449,1214.54,1196.08,0 days 02:00:00,201.04562956060545
ETHUSDT - STETHUSDT,2023-01-04 13:00:00+08:00,-3.998144860784596,1250.08,1190.01,2023-01-05 03:00:00+08:00,4.178889919681736,1261.9,1245.09,0 days 14:00:00,162.69590975078444
ETHUSDT - STETHUSDT,2023-01-07 01:00:00+08:00,-3.9596746731288555,1264.36,1184.08,2023-01-07 09:00:00+08:00,4.01535471643565,1270.72,1239.99,0 days 08:00:00,179.5433582969918
ETHUSDT - STETHUSDT,2023-01-07 10:00:00+08:00,-3.9347771342231175,1268.81,1203.59,2023-01-07 14:00:00+08:00,4.032290582988573,1264.28,1238.86,0 days 04:00:00,140.22761653468785
ETHUSDT - STETHUSDT,2023-01-07 15:00:00+08:00,-3.9548201347802703,1264.87,1195.0,2023-01-07 20:00:00+08:00,4.0359685517330455,1264.01,1248.46,0 days 05:00:00,199.3010308316986
ETHUSDT - STETHUSDT,2023-01-08 04:00:00+08:00,-3.955852684046046,1265.1,1199.76,2023-01-08 08:00:00+08:00,4.121569823514379,1263.88,1249.43,0 days 04:00:00,189.44573349154297
ETHUSDT - STETHUSDT,2023-01-08 13:00:00+08:00,3.9595806012227186,1262.45,1299.96,2023-01-08 14:00:00+08:00,-3.9961317444713518,1263.5,1248.31,0 days 01:00:00,190.37283897308683
ETHUSDT - STETHUSDT,2023-01-09 05:00:00+08:00,-3.952131779882068,1270.54,1186.43,2023-01-09 10:00:00+08:00,4.08423322605414,1293.75,1299.31,0 days 05:00:00,349.01251404476227
ETHUSDT - STETHUSDT,2023-01-09 12:00:00+08:00,-3.8281321777478334,1310.06,1238.87,2023-01-09 14:00:00+08:00,3.8526737555863773,1307.87,1294.99,0 days 02:00:00,204.81174263835445
ETHUSDT - STETHUSDT,2023-01-10 02:00:00+08:00,-3.738429560510221,1341.22,1285.2,2023-01-10 05:00:00+08:00,3.891020303343943,1321.21,1290.0,0 days 03:00:00,73.50941046189968
ETHUSDT - STETHUSDT,2023-01-10 15:00:00+08:00,3.7676135935498456,1324.96,1342.62,2023-01-10 16:00:00+08:00,-3.8756685528253625,1323.21,1291.44,0 days 01:00:00,171.57736794660312
ETHUSDT - STETHUSDT,2023-01-12 00:00:00+08:00,3.7532747322038476,1323.29,1340.85,2023-01-12 02:00:00+08:00,-3.8460650908055967,1327.88,1300.15,0 days 02:00:00,153.65435294000883
ETHUSDT - STETHUSDT,2023-01-12 09:00:00+08:00,-3.598779294063454,1415.28,1350.01,2023-01-13 05:00:00+08:00,3.723035912404411,1433.44,1442.62,0 days 20:00:00,258.78754753693715
ETHUSDT - STETHUSDT,2023-01-13 08:00:00+08:00,3.515259742542377,1415.56,1439.59,2023-01-14 02:00:00+08:00,-3.5755660120997153,1416.99,1402.52,0 days 18:00:00,117.4537525979849
ETHUSDT - STETHUSDT,2023-01-14 06:00:00+08:00,-3.5050086573713837,1454.66,1391.34,2023-01-14 11:00:00+08:00,3.602305475504323,1557.69,1549.74,0 days 05:00:00,188.33116393398248
ETHUSDT - STETHUSDT,2023-01-14 12:00:00+08:00,-3.209881298589578,1556.15,1499.06,2023-01-14 13:00:00+08:00,3.2263476454114883,1552.82,1528.46,0 days 01:00:00,85.79626881508963
ETHUSDT - STETHUSDT,2023-01-14 15:00:00+08:00,-3.233378816195348,1556.47,1457.74,2023-01-14 19:00:00+08:00,3.283554644916401,1522.28,1496.49,0 days 04:00:00,218.1318235472168
ETHUSDT - STETHUSDT,2023-01-14 20:00:00+08:00,-3.2845468639146542,1530.03,1462.85,2023-01-15 00:00:00+08:00,3.3411516281431886,1525.03,1496.49,0 days 04:00:00,108.89698368901007
ETHUSDT - STETHUSDT,2023-01-15 03:00:00+08:00,-3.2696621131172305,1533.05,1465.39,2023-01-15 04:00:00+08:00,3.324202856155094,1529.4,1524.99,0 days 01:00:00,190.1029504644158
ETHUSDT - STETHUSDT,2023-01-15 05:00:00+08:00,-3.26925591735321,1534.63,1477.76,2023-01-15 07:00:00+08:00,3.2787100243280283,1551.29,1522.99,0 days 02:00:00,73.90299949127181
ETHUSDT - STETHUSDT,2023-01-15 09:00:00+08:00,-3.226826545165891,1527.42,1473.19,2023-01-15 12:00:00+08:00,3.283015646852573,1525.21,1506.49,0 days 03:00:00,96.82306412582385
ETHUSDT - STETHUSDT,2023-01-15 14:00:00+08:00,3.275638421928434,1528.21,1579.91,2023-01-15 22:00:00+08:00,-3.350824637943398,1531.96,1522.93,0 days 08:00:00,182.79254880301752
ETHUSDT - STETHUSDT,2023-01-15 23:00:00+08:00,3.263792788323455,1539.77,1559.34,2023-01-16 00:00:00+08:00,-3.2831449902490593,1556.15,1519.97,0 days 01:00:00,162.50408156969348
ETHUSDT - STETHUSDT,2023-01-16 06:00:00+08:00,-3.218269472139441,1551.52,1492.14,2023-01-16 08:00:00+08:00,3.3317119002085653,1552.2,1526.8,0 days 02:00:00,93.24186557008909
ETHUSDT - STETHUSDT,2023-01-16 10:00:00+08:00,-3.211180044442732,1568.03,1499.27,2023-01-16 15:00:00+08:00,3.2358689602505857,1571.29,1545.94,0 days 05:00:00,120.61473517644714
ETHUSDT - STETHUSDT,2023-01-17 04:00:00+08:00,-3.1809043947375115,1591.11,1517.77,2023-01-17 09:00:00+08:00,3.2493062731106908,1565.98,1560.0,0 days 05:00:00,197.11131252944406
ETHUSDT - STETHUSDT,2023-01-17 18:00:00+08:00,3.1867837703476143,1565.1,1585.4,2023-01-17 19:00:00+08:00,-3.2051282051282053,1561.79,1522.79,0 days 01:00:00,170.19795290366721
ETHUSDT - STETHUSDT,2023-01-18 02:00:00+08:00,-3.1760147367083786,1579.27,1492.42,2023-01-18 11:00:00+08:00,3.2253486601901664,1583.82,1584.61,0 days 09:00:00,262.92351088950807
ETHUSDT - STETHUSDT,2023-01-18 12:00:00+08:00,-3.1569243979745174,1581.9,1526.03,2023-01-18 13:00:00+08:00,3.1553505278901435,1585.19,1583.82,0 days 01:00:00,152.15049520669496
ETHUSDT - STETHUSDT,2023-01-18 14:00:00+08:00,-3.1541960269746845,1587.36,1529.41,2023-01-18 15:00:00+08:00,3.1569243979745174,1581.81,1577.92,0 days 01:00:00,150.84240118308765
ETHUSDT - STETHUSDT,2023-01-19 06:00:00+08:00,3.286317090163396,1528.52,1555.91,2023-01-19 13:00:00+08:00,-3.2646451983598426,1528.73,1455.52,0 days 07:00:00,308.54951463868053
ETHUSDT - STETHUSDT,2023-01-19 14:00:00+08:00,-3.2706887416352135,1528.25,1455.63,2023-01-19 22:00:00+08:00,3.4351984170605694,1525.19,1521.91,0 days 08:00:00,217.47796610618485
ETHUSDT - STETHUSDT,2023-01-20 02:00:00+08:00,3.257668551770869,1529.37,1550.84,2023-01-20 04:00:00+08:00,-3.2669702771044187,1551.81,1536.14,0 days 02:00:00,101.00401028081167
ETHUSDT - STETHUSDT,2023-01-20 20:00:00+08:00,3.2199482232325707,1549.84,1585.39,2023-01-20 21:00:00+08:00,-3.20225438708851,1558.22,1538.96,0 days 01:00:00,155.6510815342088
ETHUSDT - STETHUSDT,2023-01-20 22:00:00+08:00,3.2087895162428923,1554.11,1585.39,2023-01-21 01:00:00+08:00,-3.248947341061496,1585.55,1537.09,0 days 03:00:00,237.5892177778627
ETHUSDT - STETHUSDT,2023-01-21 05:00:00+08:00,-3.1244336963925288,1641.08,1559.49,2023-01-21 06:00:00+08:00,3.137825863215895,1636.76,1633.0,0 days 01:00:00,223.90026133597453
ETHUSDT - STETHUSDT,2023-01-21 08:00:00+08:00,3.0274407227106495,1658.68,1698.16,2023-01-21 15:00:00+08:00,-3.061849357011635,1652.81,1627.92,0 days 07:00:00,177.08392620596703
ETHUSDT - STETHUSDT,2023-01-21 16:00:00+08:00,3.0251511062977596,1651.11,1691.97,2023-01-21 17:00:00+08:00,-3.0714040001965697,1647.31,1638.8,0 days 01:00:00,131.6026172727511
ETHUSDT - STETHUSDT,2023-01-22 03:00:00+08:00,-3.0211480362537766,1661.1,1608.68,2023-01-22 04:00:00+08:00,3.1081383494542107,1663.61,1671.32,0 days 01:00:00,166.87156976499134
ETHUSDT - STETHUSDT,2023-01-22 05:00:00+08:00,3.005512109208288,1654.3,1685.62,2023-01-22 09:00:00+08:00,-2.9916473206806597,1632.6,1609.33,0 days 04:00:00,143.27701523387398
ETHUSDT - STETHUSDT,2023-01-22 20:00:00+08:00,-3.075598203850649,1624.58,1560.01,2023-01-22 22:00:00+08:00,3.0864388051778096,1632.42,1619.98,0 days 02:00:00,141.14897734230485
ETHUSDT - STETHUSDT,2023-01-25 06:00:00+08:00,3.095017022593624,1599.1,1626.56,2023-01-25 14:00:00+08:00,-3.116837781060847,1549.12,1502.01,0 days 08:00:00,214.01815517433573
ETHUSDT - STETHUSDT,2023-01-25 18:00:00+08:00,3.224246332419797,1545.15,1569.04,2023-01-25 20:00:00+08:00,-3.212190906929981,1545.6,1505.03,0 days 02:00:00,187.22341174898364
ETHUSDT - STETHUSDT,2023-01-26 06:00:00+08:00,-3.1633356742017322,1617.89,1553.53,2023-01-26 07:00:00+08:00,3.186682217675889,1585.14,1604.52,0 days 01:00:00,245.8922087673306
ETHUSDT - STETHUSDT,2023-01-27 12:00:00+08:00,3.1833143395577737,1565.81,1589.22,2023-01-27 14:00:00+08:00,-3.165879417984728,1582.95,1570.0,0 days 02:00:00,95.38500775897546
ETHUSDT - STETHUSDT,2023-01-27 19:00:00+08:00,3.167544076375823,1576.99,1606.99,2023-01-28 11:00:00+08:00,-3.2047584253099,1595.22,1581.13,0 days 16:00:00,120.35411196542583
ETHUSDT - STETHUSDT,2023-01-29 00:00:00+08:00,3.1836791870156826,1578.31,1605.99,2023-01-29 02:00:00+08:00,-3.163055511624229,1576.63,1568.6,0 days 02:00:00,92.83234333451401
ETHUSDT - STETHUSDT,2023-01-29 04:00:00+08:00,3.179185238407101,1577.13,1601.63,2023-01-29 08:00:00+08:00,-3.193337420805232,1572.27,1555.01,0 days 04:00:00,113.32980767343142
ETHUSDT - STETHUSDT,2023-01-30 22:00:00+08:00,3.169351107054342,1577.48,1644.98,2023-01-31 02:00:00+08:00,-3.0395691106828697,1581.49,1561.36,0 days 04:00:00,247.12008988559143
ETHUSDT - STETHUSDT,2023-01-31 04:00:00+08:00,3.16750394354241,1555.0,1619.44,2023-01-31 07:00:00+08:00,-3.1936025753211164,1564.18,1538.36,0 days 03:00:00,268.0502098457885
ETHUSDT - STETHUSDT,2023-02-02 04:00:00+08:00,-3.1637159742346967,1617.05,1557.92,2023-02-02 11:00:00+08:00,3.2085218339910804,1669.83,1645.0,0 days 07:00:00,91.74175866991656
ETHUSDT - STETHUSDT,2023-02-02 13:00:00+08:00,2.992059075214381,1673.09,1698.99,2023-02-02 18:00:00+08:00,-3.034017403123824,1674.12,1664.63,0 days 05:00:00,87.11032714416135
ETHUSDT - STETHUSDT,2023-02-02 22:00:00+08:00,2.981567946951943,1672.61,1698.99,2023-02-03 01:00:00+08:00,-2.9914862301888823,1672.62,1665.66,0 days 03:00:00,79.69671704407763
ETHUSDT - STETHUSDT,2023-02-03 06:00:00+08:00,2.975676817692184,1637.41,1689.99,2023-02-03 12:00:00+08:00,-3.001813095109446,1642.23,1616.05,0 days 06:00:00,216.61355963033708
ETHUSDT - STETHUSDT,2023-02-03 14:00:00+08:00,3.047851264858275,1644.21,1689.98,2023-02-03 19:00:00+08:00,-3.0737641931061614,1644.9,1616.22,0 days 05:00:00,208.63666700725722
ETHUSDT - STETHUSDT,2023-02-03 20:00:00+08:00,3.039698461912578,1648.9,1689.95,2023-02-04 04:00:00+08:00,-3.0936382423184963,1652.62,1629.56,0 days 08:00:00,177.82750338419618
ETHUSDT - STETHUSDT,2023-02-04 06:00:00+08:00,3.0200166704920215,1657.19,1689.99,2023-02-04 11:00:00+08:00,-3.0701969838384833,1657.71,1635.37,0 days 05:00:00,149.04400442272296
ETHUSDT - STETHUSDT,2023-02-04 12:00:00+08:00,3.0162091077450217,1654.03,1689.99,2023-02-04 13:00:00+08:00,-3.0574120841155215,1652.3,1635.84,0 days 01:00:00,140.19980710753228
ETHUSDT - STETHUSDT,2023-02-04 14:00:00+08:00,3.026084851419234,1651.14,1688.96,2023-02-04 15:00:00+08:00,-3.0565336463223787,1654.02,1630.0,0 days 01:00:00,168.7821406409397
ETHUSDT - STETHUSDT,2023-02-05 03:00:00+08:00,-2.973535533749628,1678.98,1587.59,2023-02-05 04:00:00+08:00,3.0674658437678297,1676.13,1679.74,0 days 01:00:00,271.1425917944353
ETHUSDT - STETHUSDT,2023-02-05 05:00:00+08:00,-2.983062172981809,1679.19,1614.99,2023-02-05 09:00:00+08:00,2.976651148392013,1663.12,1654.32,0 days 04:00:00,145.3075848887475
ETHUSDT - STETHUSDT,2023-02-05 11:00:00+08:00,-3.0023718737802865,1661.18,1605.0,2023-02-05 12:00:00+08:00,3.022389864113352,1660.74,1645.68,0 days 01:00:00,104.47340183817063
ETHUSDT - STETHUSDT,2023-02-05 13:00:00+08:00,-3.010706070787721,1663.93,1605.01,2023-02-05 14:00:00+08:00,3.038257741480725,1666.77,1654.35,0 days 01:00:00,121.42669726137657
ETHUSDT - STETHUSDT,2023-02-05 15:00:00+08:00,-2.999814011531285,1667.59,1605.01,2023-02-05 17:00:00+08:00,3.0223350560643154,1670.17,1654.84,0 days 02:00:00,122.99841754629352
ETHUSDT - STETHUSDT,2023-02-05 18:00:00+08:00,2.993707227407988,1665.74,1711.15,2023-02-05 19:00:00+08:00,-3.0214401392279617,1668.78,1607.01,0 days 01:00:00,303.7454476342033
ETHUSDT - STETHUSDT,2023-02-05 20:00:00+08:00,-2.996200817363583,1662.51,1607.54,2023-02-05 21:00:00+08:00,3.111368317558696,1648.0,1673.29,0 days 01:00:00,227.92051745424342
ETHUSDT - STETHUSDT,2023-02-06 02:00:00+08:00,3.050138171259158,1618.32,1640.96,2023-02-06 03:00:00+08:00,-3.046978311608378,1615.93,1607.32,0 days 01:00:00,75.44817208277094
ETHUSDT - STETHUSDT,2023-02-08 02:00:00+08:00,-3.0522794422875004,1670.82,1602.03,2023-02-09 03:00:00+08:00,3.074841645655249,1646.78,1658.28,1 days 01:00:00,226.18546111721983
GRTUSDT - ICPUSDT,2023-02-08 04:00:00+08:00,-26997.84017278618,0.20428,5.7042,2023-02-13 22:00:00+08:00,890.012282169494,0.14436,5.3712,5 days 18:00:00,1302.0667241631254
GRTUSDT - ICPUSDT,2023-02-08 04:00:00+08:00,-26997.84017278618,0.20428,5.7042,2023-02-13 22:00:00+08:00,890.012282169494,0.14436,5.3712,5 days 18:00:00,1302.0667241631254
GRTUSDT - ICPUSDT,2023-02-08 04:00:00+08:00,-26997.84017278618,0.20428,5.7042,2023-02-13 22:00:00+08:00,890.012282169494,0.14436,5.3712,5 days 18:00:00,1302.0667241631254
ETHUSDT - STETHUSDT,2023-02-09 16:00:00+08:00,3.0590768929567815,1630.05,1688.69,2023-02-09 17:00:00+08:00,-3.1248632872311837,1632.87,1600.08,0 days 01:00:00,265.26225291097967
ETHUSDT - STETHUSDT,2023-02-09 18:00:00+08:00,-3.0620931243760987,1635.26,1582.87,2023-02-09 20:00:00+08:00,3.1248437578121093,1633.64,1632.85,0 days 02:00:00,141.08198309379364
ETHUSDT - STETHUSDT,2023-02-09 21:00:00+08:00,-3.0606498371734285,1636.46,1580.01,2023-02-09 22:00:00+08:00,3.062130630492697,1640.27,1626.11,0 days 01:00:00,109.65666478808593
ETHUSDT - STETHUSDT,2023-02-09 23:00:00+08:00,-3.048278637053656,1637.99,1575.37,2023-02-10 00:00:00+08:00,3.0748227364692426,1632.14,1641.49,0 days 01:00:00,201.28016767468355
ETHUSDT - STETHUSDT,2023-02-10 06:00:00+08:00,3.170215194207383,1540.96,1583.41,2023-02-10 15:00:00+08:00,-3.1533605363235604,1548.61,1525.47,0 days 09:00:00,187.35983444854043
ETHUSDT - STETHUSDT,2023-02-10 16:00:00+08:00,3.228701868126901,1551.5,1600.95,2023-02-10 18:00:00+08:00,-3.27767835486768,1546.34,1522.02,0 days 02:00:00,221.80895794311178
ETHUSDT - STETHUSDT,2023-02-10 19:00:00+08:00,3.233441545843734,1546.41,1583.21,2023-02-10 20:00:00+08:00,-3.285107948647193,1537.01,1523.01,0 days 01:00:00,147.19482163409737
ETHUSDT - STETHUSDT,2023-02-11 00:00:00+08:00,3.2398317879335705,1522.49,1560.17,2023-02-11 03:00:00+08:00,-3.2829940906106367,1527.43,1517.32,0 days 03:00:00,136.69645656449057
LRCUSDT - PERPUSDT,2023-02-12 07:00:00+08:00,-11441.647597254005,0.4486,0.5964,2023-02-24 15:00:00+08:00,8474.57627118644,0.4031,1.1873,12 days 08:00:00,5503.361131365629
LRCUSDT - PERPUSDT,2023-02-12 07:00:00+08:00,-11441.647597254005,0.4486,0.5964,2023-02-24 15:00:00+08:00,8474.57627118644,0.4031,1.1873,12 days 08:00:00,5503.361131365629
ETHUSDT - STETHUSDT,2023-02-13 06:00:00+08:00,3.250700525963345,1511.3,1541.94,2023-02-13 12:00:00+08:00,-3.299872624916678,1516.83,1508.27,0 days 06:00:00,109.17423692658951
ETHUSDT - STETHUSDT,2023-02-14 00:00:00+08:00,3.3580485708145282,1475.95,1499.23,2023-02-14 03:00:00+08:00,-3.3753679151027463,1489.12,1468.01,0 days 03:00:00,129.63211021886016
ETHUSDT - STETHUSDT,2023-02-14 08:00:00+08:00,-3.351790526499256,1505.59,1442.44,2023-02-14 10:00:00+08:00,3.4052754527313716,1499.05,1498.2,0 days 02:00:00,191.71425619274552
ETHUSDT - STETHUSDT,2023-02-14 23:00:00+08:00,-3.302095509810526,1554.45,1466.43,2023-02-15 05:00:00+08:00,3.334066828035501,1556.58,1536.95,0 days 06:00:00,207.7985414532963
ETHUSDT - STETHUSDT,2023-02-15 07:00:00+08:00,-3.214710515318096,1554.23,1497.52,2023-02-15 10:00:00+08:00,3.2537890373339753,1548.91,1534.19,0 days 03:00:00,116.57846238964919
ETHUSDT - STETHUSDT,2023-02-15 20:00:00+08:00,-3.2135328294513856,1572.24,1508.99,2023-02-16 01:00:00+08:00,3.2425631813435887,1576.3,1557.32,0 days 05:00:00,123.60549470333645
ETHUSDT - STETHUSDT,2023-02-16 03:00:00+08:00,-3.162695375506822,1591.44,1509.87,2023-02-16 17:00:00+08:00,3.2115306797525833,1682.13,1660.88,0 days 14:00:00,177.61213874150104
