,sector,pair,performance
377,Layer 1 (L1),"('ALGOUSDT', 'FILUSDT')","{'totalReturn': np.float64(2001.3085960544404), 'totalProfitfee': np.float64(2001.3085960544404), 'AnnualizedReturn': np.float64(12024.323252014334), 'Win Rate': 0.0006858710562414266, 'SharpeRatio': np.float64(0.026189140043946207), 'SortinoRatio': np.float64(nan), 'ProfitFactor': inf, 'MaxDrawdown': np.float64(-0.0)}"
378,Made in USA,"('ALGOUSDT', 'FILUSDT')","{'totalReturn': np.float64(2001.3085960544404), 'totalProfitfee': np.float64(2001.3085960544404), 'AnnualizedReturn': np.float64(12024.323252014334), 'Win Rate': 0.0006858710562414266, 'SharpeRatio': np.float64(0.026189140043946207), 'SortinoRatio': np.float64(nan), 'ProfitFactor': inf, 'MaxDrawdown': np.float64(-0.0)}"
379,Alleged SEC Securities,"('ALGOUSDT', 'FILUSDT')","{'totalReturn': np.float64(2001.3085960544404), 'totalProfitfee': np.float64(2001.3085960544404), 'AnnualizedReturn': np.float64(12024.323252014334), 'Win Rate': 0.0006858710562414266, 'SharpeRatio': np.float64(0.026189140043946207), 'SortinoRatio': np.float64(nan), 'ProfitFactor': inf, 'MaxDrawdown': np.float64(-0.0)}"
380,Smart Contract Platform,"('AVAXUSDT', 'GALAUSDT')","{'totalReturn': np.float64(1990.0851274154052), 'totalProfitfee': np.float64(1990.0851274154052), 'AnnualizedReturn': np.float64(11956.890065952639), 'Win Rate': 0.24142661179698216, 'SharpeRatio': np.float64(0.03353418418969995), 'SortinoRatio': np.float64(0.02509273457035656), 'ProfitFactor': np.float64(1.1724555575089175), 'MaxDrawdown': np.float64(-0.0)}"
381,Layer 1 (L1),"('AVAXUSDT', 'GALAUSDT')","{'totalReturn': np.float64(1990.0851274154052), 'totalProfitfee': np.float64(1990.0851274154052), 'AnnualizedReturn': np.float64(11956.890065952639), 'Win Rate': 0.24142661179698216, 'SharpeRatio': np.float64(0.03353418418969995), 'SortinoRatio': np.float64(0.02509273457035656), 'ProfitFactor': np.float64(1.1724555575089175), 'MaxDrawdown': np.float64(-0.0)}"
382,Made in USA,"('AVAXUSDT', 'GALAUSDT')","{'totalReturn': np.float64(1990.0851274154052), 'totalProfitfee': np.float64(1990.0851274154052), 'AnnualizedReturn': np.float64(11956.890065952639), 'Win Rate': 0.24142661179698216, 'SharpeRatio': np.float64(0.03353418418969995), 'SortinoRatio': np.float64(0.02509273457035656), 'ProfitFactor': np.float64(1.1724555575089175), 'MaxDrawdown': np.float64(-0.0)}"
383,Made in USA,"('ONEUSDT', 'TELUSDT')","{'totalReturn': np.float64(1979.1650822674947), 'totalProfitfee': np.float64(1979.1650822674947), 'AnnualizedReturn': np.float64(11891.27991815038), 'Win Rate': 0.22839506172839505, 'SharpeRatio': np.float64(0.0172454294047729), 'SortinoRatio': np.float64(0.01912874902502692), 'ProfitFactor': np.float64(1.072417366518195), 'MaxDrawdown': np.float64(-0.0)}"
384,Alleged SEC Securities,"('AXSUSDT', 'MANAUSDT')","{'totalReturn': np.float64(1977.794655596844), 'totalProfitfee': np.float64(1977.794655596844), 'AnnualizedReturn': np.float64(11883.046078894618), 'Win Rate': 0.059670781893004114, 'SharpeRatio': np.float64(0.03061895821082187), 'SortinoRatio': np.float64(0.013964602615157057), 'ProfitFactor': np.float64(1.565049184221424), 'MaxDrawdown': np.float64(-0.0)}"
385,Animoca Brands Portfolio,"('AXSUSDT', 'MANAUSDT')","{'totalReturn': np.float64(1977.794655596844), 'totalProfitfee': np.float64(1977.794655596844), 'AnnualizedReturn': np.float64(11883.046078894618), 'Win Rate': 0.059670781893004114, 'SharpeRatio': np.float64(0.03061895821082187), 'SortinoRatio': np.float64(0.013964602615157057), 'ProfitFactor': np.float64(1.565049184221424), 'MaxDrawdown': np.float64(-0.0)}"
386,NFT,"('AXSUSDT', 'MANAUSDT')","{'totalReturn': np.float64(1977.794655596844), 'totalProfitfee': np.float64(1977.794655596844), 'AnnualizedReturn': np.float64(11883.046078894618), 'Win Rate': 0.059670781893004114, 'SharpeRatio': np.float64(0.03061895821082187), 'SortinoRatio': np.float64(0.013964602615157057), 'ProfitFactor': np.float64(1.565049184221424), 'MaxDrawdown': np.float64(-0.0)}"
387,Gaming (GameFi),"('AXSUSDT', 'MANAUSDT')","{'totalReturn': np.float64(1977.794655596844), 'totalProfitfee': np.float64(1977.794655596844), 'AnnualizedReturn': np.float64(11883.046078894618), 'Win Rate': 0.059670781893004114, 'SharpeRatio': np.float64(0.03061895821082187), 'SortinoRatio': np.float64(0.013964602615157057), 'ProfitFactor': np.float64(1.565049184221424), 'MaxDrawdown': np.float64(-0.0)}"
388,Play To Earn,"('AXSUSDT', 'MANAUSDT')","{'totalReturn': np.float64(1977.794655596844), 'totalProfitfee': np.float64(1977.794655596844), 'AnnualizedReturn': np.float64(11883.046078894618), 'Win Rate': 0.059670781893004114, 'SharpeRatio': np.float64(0.03061895821082187), 'SortinoRatio': np.float64(0.013964602615157057), 'ProfitFactor': np.float64(1.565049184221424), 'MaxDrawdown': np.float64(-0.0)}"
389,Metaverse,"('AXSUSDT', 'MANAUSDT')","{'totalReturn': np.float64(1977.794655596844), 'totalProfitfee': np.float64(1977.794655596844), 'AnnualizedReturn': np.float64(11883.046078894618), 'Win Rate': 0.059670781893004114, 'SharpeRatio': np.float64(0.03061895821082187), 'SortinoRatio': np.float64(0.013964602615157057), 'ProfitFactor': np.float64(1.565049184221424), 'MaxDrawdown': np.float64(-0.0)}"
390,Ethereum Ecosystem,"('AXSUSDT', 'MANAUSDT')","{'totalReturn': np.float64(1977.794655596844), 'totalProfitfee': np.float64(1977.794655596844), 'AnnualizedReturn': np.float64(11883.046078894618), 'Win Rate': 0.059670781893004114, 'SharpeRatio': np.float64(0.03061895821082187), 'SortinoRatio': np.float64(0.013964602615157057), 'ProfitFactor': np.float64(1.565049184221424), 'MaxDrawdown': np.float64(-0.0)}"
391,Made in USA,"('BATUSDT', 'ONEUSDT')","{'totalReturn': np.float64(1976.9950747223734), 'totalProfitfee': np.float64(1976.9950747223734), 'AnnualizedReturn': np.float64(11878.242012735249), 'Win Rate': 0.20507544581618656, 'SharpeRatio': np.float64(0.031133944719953642), 'SortinoRatio': np.float64(0.023443736547632283), 'ProfitFactor': np.float64(1.1591484641700311), 'MaxDrawdown': np.float64(-0.0)}"
392,Harmony Ecosystem,"('BATUSDT', 'ONEUSDT')","{'totalReturn': np.float64(1976.9950747223734), 'totalProfitfee': np.float64(1976.9950747223734), 'AnnualizedReturn': np.float64(11878.242012735249), 'Win Rate': 0.20507544581618656, 'SharpeRatio': np.float64(0.031133944719953642), 'SortinoRatio': np.float64(0.023443736547632283), 'ProfitFactor': np.float64(1.1591484641700311), 'MaxDrawdown': np.float64(-0.0)}"
393,Exchange-based Tokens,"('CRVUSDT', 'PERPUSDT')","{'totalReturn': np.float64(1938.264919004763), 'totalProfitfee': np.float64(1938.264919004763), 'AnnualizedReturn': np.float64(11645.54231171586), 'Win Rate': 0.48628257887517146, 'SharpeRatio': np.float64(0.03462277059176643), 'SortinoRatio': np.float64(0.041688930614493074), 'ProfitFactor': np.float64(1.1239411756910882), 'MaxDrawdown': np.float64(-0.0)}"
394,Decentralized Exchange (DEX),"('CRVUSDT', 'PERPUSDT')","{'totalReturn': np.float64(1938.264919004763), 'totalProfitfee': np.float64(1938.264919004763), 'AnnualizedReturn': np.float64(11645.54231171586), 'Win Rate': 0.48628257887517146, 'SharpeRatio': np.float64(0.03462277059176643), 'SortinoRatio': np.float64(0.041688930614493074), 'ProfitFactor': np.float64(1.1239411756910882), 'MaxDrawdown': np.float64(-0.0)}"
395,Automated Market Maker (AMM),"('CRVUSDT', 'PERPUSDT')","{'totalReturn': np.float64(1938.264919004763), 'totalProfitfee': np.float64(1938.264919004763), 'AnnualizedReturn': np.float64(11645.54231171586), 'Win Rate': 0.48628257887517146, 'SharpeRatio': np.float64(0.03462277059176643), 'SortinoRatio': np.float64(0.041688930614493074), 'ProfitFactor': np.float64(1.1239411756910882), 'MaxDrawdown': np.float64(-0.0)}"
396,Optimism Ecosystem,"('CRVUSDT', 'PERPUSDT')","{'totalReturn': np.float64(1938.264919004763), 'totalProfitfee': np.float64(1938.264919004763), 'AnnualizedReturn': np.float64(11645.54231171586), 'Win Rate': 0.48628257887517146, 'SharpeRatio': np.float64(0.03462277059176643), 'SortinoRatio': np.float64(0.041688930614493074), 'ProfitFactor': np.float64(1.1239411756910882), 'MaxDrawdown': np.float64(-0.0)}"
397,Smart Contract Platform,"('AVAXUSDT', 'EOSUSDT')","{'totalReturn': np.float64(1930.384311522094), 'totalProfitfee': np.float64(1930.384311522094), 'AnnualizedReturn': np.float64(11598.193805852912), 'Win Rate': 0.0747599451303155, 'SharpeRatio': np.float64(0.04466019751043007), 'SortinoRatio': np.float64(0.04398806978656703), 'ProfitFactor': np.float64(1.5882215598482694), 'MaxDrawdown': np.float64(-0.0)}"
398,Made in USA,"('AVAXUSDT', 'EOSUSDT')","{'totalReturn': np.float64(1930.384311522094), 'totalProfitfee': np.float64(1930.384311522094), 'AnnualizedReturn': np.float64(11598.193805852912), 'Win Rate': 0.0747599451303155, 'SharpeRatio': np.float64(0.04466019751043007), 'SortinoRatio': np.float64(0.04398806978656703), 'ProfitFactor': np.float64(1.5882215598482694), 'MaxDrawdown': np.float64(-0.0)}"
399,Binance-Peg Tokens,"('AVAXUSDT', 'EOSUSDT')","{'totalReturn': np.float64(1930.384311522094), 'totalProfitfee': np.float64(1930.384311522094), 'AnnualizedReturn': np.float64(11598.193805852912), 'Win Rate': 0.0747599451303155, 'SharpeRatio': np.float64(0.04466019751043007), 'SortinoRatio': np.float64(0.04398806978656703), 'ProfitFactor': np.float64(1.5882215598482694), 'MaxDrawdown': np.float64(-0.0)}"
400,Layer 1 (L1),"('DGBUSDT', 'EGLDUSDT')","{'totalReturn': np.float64(1915.9188982350508), 'totalProfitfee': np.float64(1915.9188982350508), 'AnnualizedReturn': np.float64(11511.282269231171), 'Win Rate': 0.0541838134430727, 'SharpeRatio': np.float64(0.03546604195406394), 'SortinoRatio': np.float64(0.01766385582564001), 'ProfitFactor': np.float64(1.360320260351022), 'MaxDrawdown': np.float64(-0.0)}"
401,Proof of Stake (PoS),"('GRTUSDT', 'WAVESUSDT')","{'totalReturn': np.float64(1912.6907688456492), 'totalProfitfee': np.float64(1912.6907688456492), 'AnnualizedReturn': np.float64(11491.886923928592), 'Win Rate': 0.06584362139917696, 'SharpeRatio': np.float64(0.0266576037388737), 'SortinoRatio': np.float64(0.00987191644106957), 'ProfitFactor': np.float64(1.2561788502974285), 'MaxDrawdown': np.float64(-0.0)}"
402,Harmony Ecosystem,"('AXSUSDT', 'HOTUSDT')","{'totalReturn': np.float64(1885.182462782653), 'totalProfitfee': np.float64(1885.182462782653), 'AnnualizedReturn': np.float64(11326.610681739396), 'Win Rate': 0.3888888888888889, 'SharpeRatio': np.float64(0.02605556398261786), 'SortinoRatio': np.float64(0.0328581317340047), 'ProfitFactor': np.float64(1.1025755762944267), 'MaxDrawdown': np.float64(-0.0)}"
403,Energi Ecosystem,"('AXSUSDT', 'HOTUSDT')","{'totalReturn': np.float64(1885.182462782653), 'totalProfitfee': np.float64(1885.182462782653), 'AnnualizedReturn': np.float64(11326.610681739396), 'Win Rate': 0.3888888888888889, 'SharpeRatio': np.float64(0.02605556398261786), 'SortinoRatio': np.float64(0.0328581317340047), 'ProfitFactor': np.float64(1.1025755762944267), 'MaxDrawdown': np.float64(-0.0)}"
404,Decentralized Finance (DeFi),"('1INCHUSDT', 'COMPUSDT')","{'totalReturn': np.float64(1878.2268220988085), 'totalProfitfee': np.float64(1878.2268220988085), 'AnnualizedReturn': np.float64(11284.819589564857), 'Win Rate': 0.29149519890260633, 'SharpeRatio': np.float64(0.030820800207233455), 'SortinoRatio': np.float64(0.0309987376518812), 'ProfitFactor': np.float64(1.1324228246479542), 'MaxDrawdown': np.float64(-0.0)}"
405,BNB Chain Ecosystem,"('1INCHUSDT', 'COMPUSDT')","{'totalReturn': np.float64(1878.2268220988085), 'totalProfitfee': np.float64(1878.2268220988085), 'AnnualizedReturn': np.float64(11284.819589564857), 'Win Rate': 0.29149519890260633, 'SharpeRatio': np.float64(0.030820800207233455), 'SortinoRatio': np.float64(0.0309987376518812), 'ProfitFactor': np.float64(1.1324228246479542), 'MaxDrawdown': np.float64(-0.0)}"
406,Polygon Ecosystem,"('1INCHUSDT', 'COMPUSDT')","{'totalReturn': np.float64(1878.2268220988085), 'totalProfitfee': np.float64(1878.2268220988085), 'AnnualizedReturn': np.float64(11284.819589564857), 'Win Rate': 0.29149519890260633, 'SharpeRatio': np.float64(0.030820800207233455), 'SortinoRatio': np.float64(0.0309987376518812), 'ProfitFactor': np.float64(1.1324228246479542), 'MaxDrawdown': np.float64(-0.0)}"
407,Avalanche Ecosystem,"('1INCHUSDT', 'COMPUSDT')","{'totalReturn': np.float64(1878.2268220988085), 'totalProfitfee': np.float64(1878.2268220988085), 'AnnualizedReturn': np.float64(11284.819589564857), 'Win Rate': 0.29149519890260633, 'SharpeRatio': np.float64(0.030820800207233455), 'SortinoRatio': np.float64(0.0309987376518812), 'ProfitFactor': np.float64(1.1324228246479542), 'MaxDrawdown': np.float64(-0.0)}"
408,Harmony Ecosystem,"('1INCHUSDT', 'COMPUSDT')","{'totalReturn': np.float64(1878.2268220988085), 'totalProfitfee': np.float64(1878.2268220988085), 'AnnualizedReturn': np.float64(11284.819589564857), 'Win Rate': 0.29149519890260633, 'SharpeRatio': np.float64(0.030820800207233455), 'SortinoRatio': np.float64(0.0309987376518812), 'ProfitFactor': np.float64(1.1324228246479542), 'MaxDrawdown': np.float64(-0.0)}"
409,Energi Ecosystem,"('1INCHUSDT', 'COMPUSDT')","{'totalReturn': np.float64(1878.2268220988085), 'totalProfitfee': np.float64(1878.2268220988085), 'AnnualizedReturn': np.float64(11284.819589564857), 'Win Rate': 0.29149519890260633, 'SharpeRatio': np.float64(0.030820800207233455), 'SortinoRatio': np.float64(0.0309987376518812), 'ProfitFactor': np.float64(1.1324228246479542), 'MaxDrawdown': np.float64(-0.0)}"
410,Near Protocol Ecosystem,"('1INCHUSDT', 'COMPUSDT')","{'totalReturn': np.float64(1878.2268220988085), 'totalProfitfee': np.float64(1878.2268220988085), 'AnnualizedReturn': np.float64(11284.819589564857), 'Win Rate': 0.29149519890260633, 'SharpeRatio': np.float64(0.030820800207233455), 'SortinoRatio': np.float64(0.0309987376518812), 'ProfitFactor': np.float64(1.1324228246479542), 'MaxDrawdown': np.float64(-0.0)}"
411,Smart Contract Platform,"('BCHUSDT', 'DOTUSDT')","{'totalReturn': np.float64(1877.016106187049), 'totalProfitfee': np.float64(1877.016106187049), 'AnnualizedReturn': np.float64(11277.545329354285), 'Win Rate': 0.30315500685871055, 'SharpeRatio': np.float64(0.017778755196863227), 'SortinoRatio': np.float64(0.02199119088511701), 'ProfitFactor': np.float64(1.0721851322492448), 'MaxDrawdown': np.float64(-0.0)}"
412,Binance-Peg Tokens,"('BCHUSDT', 'DOTUSDT')","{'totalReturn': np.float64(1877.016106187049), 'totalProfitfee': np.float64(1877.016106187049), 'AnnualizedReturn': np.float64(11277.545329354285), 'Win Rate': 0.30315500685871055, 'SharpeRatio': np.float64(0.017778755196863227), 'SortinoRatio': np.float64(0.02199119088511701), 'ProfitFactor': np.float64(1.0721851322492448), 'MaxDrawdown': np.float64(-0.0)}"
413,Made in USA,"('ANKRUSDT', 'UMAUSDT')","{'totalReturn': np.float64(1868.2782350137297), 'totalProfitfee': np.float64(1868.2782350137297), 'AnnualizedReturn': np.float64(11225.046185679199), 'Win Rate': 0.017146776406035666, 'SharpeRatio': np.float64(0.0492900852967568), 'SortinoRatio': np.float64(0.03759190507830941), 'ProfitFactor': np.float64(3.441818479860283), 'MaxDrawdown': np.float64(-0.0)}"
414,Avalanche Ecosystem,"('ANKRUSDT', 'UMAUSDT')","{'totalReturn': np.float64(1868.2782350137297), 'totalProfitfee': np.float64(1868.2782350137297), 'AnnualizedReturn': np.float64(11225.046185679199), 'Win Rate': 0.017146776406035666, 'SharpeRatio': np.float64(0.0492900852967568), 'SortinoRatio': np.float64(0.03759190507830941), 'ProfitFactor': np.float64(3.441818479860283), 'MaxDrawdown': np.float64(-0.0)}"
415,Made in USA,"('ANKRUSDT', 'UMAUSDT')","{'totalReturn': np.float64(1868.2782350137297), 'totalProfitfee': np.float64(1868.2782350137297), 'AnnualizedReturn': np.float64(11225.046185679199), 'Win Rate': 0.017146776406035666, 'SharpeRatio': np.float64(0.0492900852967568), 'SortinoRatio': np.float64(0.03759190507830941), 'ProfitFactor': np.float64(3.441818479860283), 'MaxDrawdown': np.float64(-0.0)}"
416,Avalanche Ecosystem,"('ANKRUSDT', 'UMAUSDT')","{'totalReturn': np.float64(1868.2782350137297), 'totalProfitfee': np.float64(1868.2782350137297), 'AnnualizedReturn': np.float64(11225.046185679199), 'Win Rate': 0.017146776406035666, 'SharpeRatio': np.float64(0.0492900852967568), 'SortinoRatio': np.float64(0.03759190507830941), 'ProfitFactor': np.float64(3.441818479860283), 'MaxDrawdown': np.float64(-0.0)}"
