TodayBalance,YesBalance,buy,date,name,Return,sell
9062195,9262316,365042,2024-07-22,MarginPurchase,24343,540820
9049484,9062195,282496,2024-07-23,MarginPurchase,8210,286997
193755,196780,21311,2024-07-23,ShortSale,1679,19965
328897658000,331601488000,11376462000,2024-07-23,MarginPurchaseMoney,242032000,13838260000
9000960,9049484,275329,2024-07-26,MarginPurchase,7937,315916
190049,193755,27027,2024-07-26,ShortSale,1552,24873
331849533000,328897658000,13559115000,2024-07-26,MarginPurchaseMoney,357667000,10249572000
199165,190049,21030,2024-07-29,ShortSale,1547,31693
325475169000,331849415000,12233424000,2024-07-29,MarginPurchaseMoney,635631000,17972039000
8952144,8980649,289926,2024-07-29,MarginPurchase,6642,311789
197977,199165,27157,2024-07-30,ShortSale,1265,27234
325946717000,325475004000,12185689000,2024-07-30,MarginPurchaseMoney,781479000,10932497000
8922980,8952123,266548,2024-07-30,MarginPurchase,28474,267217
209875,197977,13243,2024-07-31,ShortSale,2150,27291
328853507000,325946102000,12561301000,2024-07-31,MarginPurchaseMoney,284394000,9369502000
8959292,8922968,271846,2024-07-31,MarginPurchase,4374,231148
329197935000,328853491000,15012320000,2024-08-01,MarginPurchaseMoney,217067000,14450809000
8929322,8959289,337741,2024-08-01,MarginPurchase,6604,361104
225491,209867,14748,2024-08-01,ShortSale,4109,34481
8880742,8929312,371865,2024-08-02,MarginPurchase,4921,415514
227820,225491,40442,2024-08-02,ShortSale,951,43722
325855472000,329197935000,15979893000,2024-08-02,MarginPurchaseMoney,534510000,18787846000
8490878,8880736,521649,2024-08-05,MarginPurchase,17165,894342
239394,227820,55544,2024-08-05,ShortSale,1388,68506
307568708000,325855465000,18422923000,2024-08-05,MarginPurchaseMoney,2865833000,33843846000
211581,239391,54822,2024-08-06,ShortSale,3726,30738
291262041000,307568331000,16697057000,2024-08-06,MarginPurchaseMoney,2305562000,30697785000
8257351,8490882,450804,2024-08-06,MarginPurchase,19793,664542
8298590,8257343,380065,2024-08-07,MarginPurchase,7695,331123
232062,211581,21617,2024-08-07,ShortSale,4084,46182
291654137000,291260904000,14468040000,2024-08-07,MarginPurchaseMoney,577591000,13497216000
8353677,8298583,291233,2024-08-08,MarginPurchase,7261,228878
245156,232062,19764,2024-08-08,ShortSale,4342,37200
293751576000,291654137000,12271389000,2024-08-08,MarginPurchaseMoney,443563000,9730387000
294958954000,293751464000,15425045000,2024-08-09,MarginPurchaseMoney,299911000,13917644000
8471469,8353673,428694,2024-08-09,MarginPurchase,6870,304028
259826,245156,21620,2024-08-09,ShortSale,2160,38450
293030367000,294958954000,13075753000,2024-08-12,MarginPurchaseMoney,193699000,14810641000
222763,259826,46786,2024-08-12,ShortSale,21784,31507
8516552,8471467,334528,2024-08-12,MarginPurchase,6133,283310
8575855,8516547,278734,2024-08-13,MarginPurchase,4286,215140
228808,222763,15553,2024-08-13,ShortSale,2748,24346
293914933000,293030367000,11465030000,2024-08-13,MarginPurchaseMoney,193090000,10387374000
8597573,8575852,338697,2024-08-14,MarginPurchase,4881,312095
237116,228808,15283,2024-08-14,ShortSale,2557,26148
292831503000,293914961000,13347740000,2024-08-14,MarginPurchaseMoney,211223000,14219975000
255043,237116,13256,2024-08-15,ShortSale,9293,40476
293476780000,292831503000,11415559000,2024-08-15,MarginPurchaseMoney,204101000,10566181000
8626201,8597569,292446,2024-08-15,MarginPurchase,5541,258273
8603253,8626198,338447,2024-08-16,MarginPurchase,6439,354953
251292,255043,18281,2024-08-16,ShortSale,13674,28204
293361035000,293476780000,15397119000,2024-08-16,MarginPurchaseMoney,329168000,15183696000
8651405,8603245,292823,2024-08-19,MarginPurchase,2553,242110
256148,251286,13809,2024-08-19,ShortSale,2289,20960
295418617000,293361035000,13329218000,2024-08-19,MarginPurchaseMoney,160632000,11111003000
295625821000,295418617000,14105580000,2024-08-20,MarginPurchaseMoney,320123000,13578253000
8755293,8651403,414707,2024-08-20,MarginPurchase,5784,305033
261658,256148,17108,2024-08-20,ShortSale,6289,28907
297064799000,295625854000,12250744000,2024-08-21,MarginPurchaseMoney,156218000,10655581000
256128,261658,21294,2024-08-21,ShortSale,3302,19066
8872232,8755292,399946,2024-08-21,MarginPurchase,2939,280067
8886118,8872229,261884,2024-08-22,MarginPurchase,45452,202543
263789,256128,14969,2024-08-22,ShortSale,2495,25125
297607949000,297064799000,10756270000,2024-08-22,MarginPurchaseMoney,721664000,9491456000
9004529,8886115,383389,2024-08-23,MarginPurchase,3459,261516
260522,263789,22637,2024-08-23,ShortSale,18814,38184
300682540000,297607949000,12792837000,2024-08-23,MarginPurchaseMoney,179620000,9538626000
262840,260522,22719,2024-08-26,ShortSale,3099,28136
302464712000,300682607000,14924143000,2024-08-26,MarginPurchaseMoney,151113000,12990925000
8998379,8980348,444686,2024-08-26,MarginPurchase,4545,422110
9082168,8998367,355980,2024-08-27,MarginPurchase,2951,269228
270420,262840,15611,2024-08-27,ShortSale,1536,24727
305042854000,302464712000,12341723000,2024-08-27,MarginPurchaseMoney,137845000,9625736000
9175402,9082161,347102,2024-08-28,MarginPurchase,3356,250505
275876,270420,16030,2024-08-28,ShortSale,3718,25204
307733658000,305042854000,14319075000,2024-08-28,MarginPurchaseMoney,190915000,11437356000
311020596000,307733658000,14286030000,2024-08-29,MarginPurchaseMoney,223677000,10775415000
9264545,9175393,341653,2024-08-29,MarginPurchase,3792,248709
269204,275876,20114,2024-08-29,ShortSale,9653,23095
312261557000,311020596000,13188794000,2024-08-30,MarginPurchaseMoney,249413000,11698420000
259414,269204,22602,2024-08-30,ShortSale,6496,19308
9281227,9264540,311599,2024-08-30,MarginPurchase,6798,288114
9336221,9279549,319373,2024-09-02,MarginPurchase,15796,246905
249653,259414,24247,2024-09-02,ShortSale,2500,16986
313253489000,312253485000,12345271000,2024-09-02,MarginPurchaseMoney,320251000,11025016000
9396708,9336480,298232,2024-09-03,MarginPurchase,6821,231183
253869,249653,16254,2024-09-03,ShortSale,5379,25849
313696428000,313261560000,11576877000,2024-09-03,MarginPurchaseMoney,167222000,10974786000
259578,253869,42512,2024-09-04,ShortSale,1688,49909
309735143000,313696428000,13508015000,2024-09-04,MarginPurchaseMoney,310889000,17158411000
9361795,9396703,390335,2024-09-04,MarginPurchase,9757,415486
9464872,9361785,348435,2024-09-05,MarginPurchase,4899,240449
282910,259578,17555,2024-09-05,ShortSale,2246,43133
310139829000,309735143000,10209708000,2024-09-05,MarginPurchaseMoney,293737000,9511285000
9442906,9464867,260058,2024-09-06,MarginPurchase,4779,277240
276365,282910,24157,2024-09-06,ShortSale,2718,20330
309619895000,310139829000,8730012000,2024-09-06,MarginPurchaseMoney,224141000,9025805000
310998167000,309619473000,9706956000,2024-09-09,MarginPurchaseMoney,193398000,8134864000
9427572,9442897,259885,2024-09-09,MarginPurchase,7090,268120
261638,276365,33862,2024-09-09,ShortSale,4594,23729
270079,261638,19241,2024-09-10,ShortSale,7145,34827
309023332000,310998129000,10800744000,2024-09-10,MarginPurchaseMoney,305047000,12470494000
9434464,9427566,303517,2024-09-10,MarginPurchase,5721,290898
9545148,9434462,370012,2024-09-11,MarginPurchase,10999,248327
269974,270079,24687,2024-09-11,ShortSale,2950,27532
309173005000,309023332000,8132935000,2024-09-11,MarginPurchaseMoney,251993000,7731269000
9611111,9545144,430254,2024-09-12,MarginPurchase,4876,359411
274375,269974,21110,2024-09-12,ShortSale,1094,26605
309706609000,309173005000,12130769000,2024-09-12,MarginPurchaseMoney,190365000,11406800000
271031,274375,16909,2024-09-13,ShortSale,5895,19460
311140460000,309706609000,9183057000,2024-09-13,MarginPurchaseMoney,182254000,7566952000
9640086,9611105,238979,2024-09-13,MarginPurchase,7865,202133
9637616,9640078,254983,2024-09-16,MarginPurchase,14326,243119
276346,271031,13998,2024-09-16,ShortSale,5896,25209
312272835000,311140460000,9228111000,2024-09-16,MarginPurchaseMoney,384709000,7711027000
9657450,9637613,372925,2024-09-18,MarginPurchase,5077,348011
274189,276346,22014,2024-09-18,ShortSale,5881,25738
313122707000,312272835000,11872972000,2024-09-18,MarginPurchaseMoney,151859000,10871241000
313550801000,313122707000,11858377000,2024-09-19,MarginPurchaseMoney,313886000,11116397000
9532034,9657448,287671,2024-09-19,MarginPurchase,9475,403610
273112,274189,23812,2024-09-19,ShortSale,2446,25181
312311731000,313550801000,13346486000,2024-09-20,MarginPurchaseMoney,206084000,14379472000
279636,273112,18441,2024-09-20,ShortSale,2864,27829
9426648,9532029,347030,2024-09-20,MarginPurchase,5872,446539
9380715,9426643,318670,2024-09-23,MarginPurchase,3913,360685
274991,279636,21651,2024-09-23,ShortSale,6840,23846
312767216000,312311751000,12263968000,2024-09-23,MarginPurchaseMoney,185296000,11623207000
9352585,9380712,317870,2024-09-24,MarginPurchase,4052,341945
280587,274991,19379,2024-09-24,ShortSale,2601,27576
313757764000,312767216000,12630600000,2024-09-24,MarginPurchaseMoney,177884000,11462168000
286451,280587,19483,2024-09-25,ShortSale,3458,28805
314113921000,313757764000,16344203000,2024-09-25,MarginPurchaseMoney,222652000,15765394000
9254732,9352584,365131,2024-09-25,MarginPurchase,7443,455540
9200631,9254727,357302,2024-09-26,MarginPurchase,7102,404296
290926,286451,19814,2024-09-26,ShortSale,3305,27594
313195882000,314113921000,15342319000,2024-09-26,MarginPurchaseMoney,214144000,16046214000
9201233,9200624,418517,2024-09-27,MarginPurchase,5201,412707
296346,290926,24226,2024-09-27,ShortSale,1235,30881
313272604000,313195882000,15011679000,2024-09-27,MarginPurchaseMoney,245220000,14689737000
316576056000,313272604000,15527730000,2024-09-30,MarginPurchaseMoney,186979000,12037299000
9225276,9198725,386386,2024-09-30,MarginPurchase,4426,355409
301453,296346,24332,2024-09-30,ShortSale,1784,31223
317042572000,316576056000,10279737000,2024-10-01,MarginPurchaseMoney,182891000,9630330000
298843,301453,21088,2024-10-01,ShortSale,2595,21073
9251672,9225260,266350,2024-10-01,MarginPurchase,5056,234882
9184071,9251665,402247,2024-10-04,MarginPurchase,3617,466224
316179,298843,34677,2024-10-04,ShortSale,5748,57761
317287821000,317042572000,13343218000,2024-10-04,MarginPurchaseMoney,181710000,12916259000
9273033,9184066,462945,2024-10-07,MarginPurchase,5290,368688
336769,316179,30646,2024-10-07,ShortSale,1848,53084
318935873000,317287794000,14664290000,2024-10-07,MarginPurchaseMoney,293449000,12722762000
317096,336769,41848,2024-10-08,ShortSale,10276,32451
320397965000,318935873000,13618492000,2024-10-08,MarginPurchaseMoney,260378000,11896022000
9351289,9273025,484688,2024-10-08,MarginPurchase,7069,399355
9371402,9351277,447638,2024-10-09,MarginPurchase,6486,421027
294713,317096,44113,2024-10-09,ShortSale,1815,23545
319321854000,320397965000,14744928000,2024-10-09,MarginPurchaseMoney,228723000,15592316000
9418727,9371392,337894,2024-10-11,MarginPurchase,4702,285857
302228,294713,16387,2024-10-11,ShortSale,2711,26613
319102025000,319321854000,12381346000,2024-10-11,MarginPurchaseMoney,197847000,12403328000
319539948000,319102025000,11708537000,2024-10-14,MarginPurchaseMoney,198454000,11072160000
9427154,9418721,280507,2024-10-14,MarginPurchase,5032,267042
316149,302228,17847,2024-10-14,ShortSale,2460,34228
320019575000,319539948000,14838021000,2024-10-15,MarginPurchaseMoney,238106000,14120288000
303401,316149,27728,2024-10-15,ShortSale,2946,17926
9434284,9427150,331281,2024-10-15,MarginPurchase,6305,317842
9476627,9434277,321346,2024-10-16,MarginPurchase,8601,270395
306261,303401,22502,2024-10-16,ShortSale,4234,29596
322938236000,320019575000,13310637000,2024-10-16,MarginPurchaseMoney,251101000,10140875000
9476176,9476622,288507,2024-10-17,MarginPurchase,4384,284569
307984,306261,15236,2024-10-17,ShortSale,3942,20901
324936607000,322938236000,13885555000,2024-10-17,MarginPurchaseMoney,158264000,11728920000
334458,307984,20236,2024-10-18,ShortSale,8543,55253
322282075000,324936607000,14101266000,2024-10-18,MarginPurchaseMoney,208764000,16547034000
9512984,9476170,331852,2024-10-18,MarginPurchase,6238,288800
9562117,9510847,299857,2024-10-21,MarginPurchase,28594,219993
335642,334458,12597,2024-10-21,ShortSale,15044,28825
323009176000,322282077000,12722098000,2024-10-21,MarginPurchaseMoney,336750000,11658249000
9579368,9562091,325538,2024-10-22,MarginPurchase,6058,302203
340162,335643,14558,2024-10-22,ShortSale,2208,21285
325455228000,323009172000,15022611000,2024-10-22,MarginPurchaseMoney,185920000,12390635000
327082648000,325455253000,12574031000,2024-10-23,MarginPurchaseMoney,247181000,10699455000
9596755,9579350,280205,2024-10-23,MarginPurchase,13004,249796
346351,340162,12210,2024-10-23,ShortSale,9999,28398
327981,346351,27096,2024-10-24,ShortSale,10784,19510
326043754000,327082648000,14620918000,2024-10-24,MarginPurchaseMoney,154124000,15505688000
9614190,9596736,330460,2024-10-24,MarginPurchase,4503,308503
326961558000,326043754000,11379640000,2024-10-25,MarginPurchaseMoney,153640000,10308195000
9612168,9614173,241486,2024-10-25,MarginPurchase,5341,238150
323583,327981,14558,2024-10-25,ShortSale,9447,19607
9601234,9611144,268180,2024-10-28,MarginPurchase,2436,275654
320320,323583,20108,2024-10-28,ShortSale,1579,18424
325668918000,326961559000,11541900000,2024-10-28,MarginPurchaseMoney,117898000,12716642000
9576082,9601222,251913,2024-10-29,MarginPurchase,2706,274347
310875,320320,24607,2024-10-29,ShortSale,3750,18912
324572308000,325668915000,10954282000,2024-10-29,MarginPurchaseMoney,149908000,11900981000
302818,310875,21411,2024-10-30,ShortSale,9999,23353
325848781000,324572308000,10171448000,2024-10-30,MarginPurchaseMoney,218515000,8676460000
9619694,9576076,258475,2024-10-30,MarginPurchase,4659,210198
9527295,9619682,233399,2024-11-01,MarginPurchase,28361,297425
303057,302818,24622,2024-11-01,ShortSale,5397,30258
325833120000,325848598000,10983488000,2024-11-01,MarginPurchaseMoney,397625000,10601341000
9556577,9527286,237978,2024-11-04,MarginPurchase,3782,204905
303290,303057,18130,2024-11-04,ShortSale,3326,21689
326831753000,325834706000,11053269000,2024-11-04,MarginPurchaseMoney,157777000,9898445000
326564786000,326831775000,10557673000,2024-11-05,MarginPurchaseMoney,193725000,10630937000
9551071,9556569,248073,2024-11-05,MarginPurchase,4752,248819
324455,303290,10666,2024-11-05,ShortSale,753,32584
327205349000,326564786000,13962196000,2024-11-06,MarginPurchaseMoney,146518000,13175115000
331179,324455,30384,2024-11-06,ShortSale,995,38103
9621929,9551067,377366,2024-11-06,MarginPurchase,2972,303532
9692181,9621926,408817,2024-11-07,MarginPurchase,3241,335321
343701,331179,15409,2024-11-07,ShortSale,3847,31778
329914462000,327205349000,17012243000,2024-11-07,MarginPurchaseMoney,121509000,14181621000
9677902,9692173,387423,2024-11-08,MarginPurchase,3583,398111
323224,343701,21340,2024-11-08,ShortSale,20078,20941
328677500000,329914462000,16620758000,2024-11-08,MarginPurchaseMoney,155285000,17702435000
312986,323224,25523,2024-11-11,ShortSale,4982,20267
328850933000,328677497000,14109188000,2024-11-11,MarginPurchaseMoney,159478000,13776274000
9672257,9679358,296601,2024-11-11,MarginPurchase,7407,296295
9596049,9672245,323641,2024-11-12,MarginPurchase,4421,395416
312370,312986,28649,2024-11-12,ShortSale,5218,33251
326533679000,328850933000,14281252000,2024-11-12,MarginPurchaseMoney,185601000,16412905000
9581042,9596039,299535,2024-11-13,MarginPurchase,7393,307139
304586,312370,26568,2024-11-13,ShortSale,2977,21761
327772341000,326533679000,13136456000,2024-11-13,MarginPurchaseMoney,237767000,11660027000
326045610000,327772480000,12460978000,2024-11-14,MarginPurchaseMoney,391287000,13796561000
9545977,9581036,276022,2024-11-14,MarginPurchase,8810,302271
311246,304586,20267,2024-11-14,ShortSale,8348,35275
326051673000,326045496000,13400040000,2024-11-15,MarginPurchaseMoney,356816000,13037047000
311766,311246,25629,2024-11-15,ShortSale,1981,28130
9526451,9545973,270813,2024-11-15,MarginPurchase,9978,280357
9453655,9526449,215106,2024-11-18,MarginPurchase,10590,277310
305117,311766,28683,2024-11-18,ShortSale,3130,25164
321930102000,326051671000,8882690000,2024-11-18,MarginPurchaseMoney,264759000,12739500000
9442369,9453533,264019,2024-11-19,MarginPurchase,30791,244392
290248,305117,41389,2024-11-19,ShortSale,2149,28669
322822398000,321930169000,11088139000,2024-11-19,MarginPurchaseMoney,415441000,9780469000
288862,290248,18931,2024-11-20,ShortSale,4230,21775
322708274000,322822469000,10710397000,2024-11-20,MarginPurchaseMoney,410479000,10414113000
9381189,9442365,214479,2024-11-20,MarginPurchase,29584,246071
9395874,9381085,225993,2024-11-21,MarginPurchase,6862,204342
287090,288762,23871,2024-11-21,ShortSale,3316,25515
324387630000,322707221000,11085094000,2024-11-21,MarginPurchaseMoney,185247000,9219438000
9418692,9395871,300487,2024-11-22,MarginPurchase,10896,266770
290126,287090,20165,2024-11-22,ShortSale,1525,24726
325025883000,324387606000,11922825000,2024-11-22,MarginPurchaseMoney,256739000,11027809000
326737650000,325025883000,14297239000,2024-11-25,MarginPurchaseMoney,137791000,12447681000
9375709,9418688,300815,2024-11-25,MarginPurchase,7113,336681
286375,290126,23841,2024-11-25,ShortSale,3145,23235
327107468000,326737650000,10847052000,2024-11-26,MarginPurchaseMoney,200594000,10276640000
286754,286375,19321,2024-11-26,ShortSale,1984,21684
9362554,9375612,233898,2024-11-26,MarginPurchase,6135,240821
9312084,9362550,271071,2024-11-27,MarginPurchase,7148,314389
285077,286754,26583,2024-11-27,ShortSale,2869,27775
324783934000,327107468000,12691912000,2024-11-27,MarginPurchaseMoney,182087000,14833359000
