,產業別,股票代碼,股票名稱,市場別,更新日期
2513,電子零組件業,5488,松普,tpex,2026-01-17
2514,其他電子類,5489,彩富,tpex,2026-01-17
2515,電腦及週邊設備業,5490,同亨,tpex,2026-01-17
2516,其他電子類,5493,三聯,tpex,2026-01-17
2517,電子零組件業,5498,凱崴,tpex,2026-01-17
2518,建材營造,5508,永信建,tpex,2026-01-17
2519,建材營造,5511,德昌,tpex,2026-01-17
2520,建材營造,5512,力麒,tpex,2026-01-17
2521,建材營造,5514,三豐,tpex,2026-01-17
2522,建材營造,5515,建國,twse,2026-01-17
2523,建材營造,5516,雙喜,tpex,2026-01-17
2524,建材營造,5519,隆大,twse,2026-01-17
2525,建材營造,5520,力泰,tpex,2026-01-17
2526,建材營造,5521,工信,twse,2026-01-17
2527,建材營造,5522,遠雄,twse,2026-01-17
2528,建材營造,5523,豐謙,tpex,2026-01-17
2529,建材營造,5525,順天,twse,2026-01-17
2530,建材營造,5529,鉅陞,tpex,2026-01-17
2531,其他,5530,龍巖,tpex,2026-01-17
2532,建材營造,5531,鄉林,twse,2026-01-17
2533,建材營造,5533,皇鼎,twse,2026-01-17
2534,建材營造,5534,長虹,twse,2026-01-17
2535,其他電子類,5536,聖暉*,tpex,2026-01-17
2536,鋼鐵工業,5538,東明-KY,twse,2026-01-17
2537,建材營造,5543,桓鼎-KY,tpex,2026-01-17
2538,建材營造,5546,永固-KY,twse,2026-01-17
2539,建材營造,5547,久舜,emerging,2026-01-17
2540,建材營造,5548,安倉,tpex,2026-01-17
2541,航運業,5601,台聯櫃,tpex,2026-01-17
2542,航運業,5603,陸海,tpex,2026-01-17
2543,其他,5604,中連,tpex,2026-01-17
2544,航運業,5604,中連貨,tpex,2021-06-12
2545,航運業,5607,遠雄港,twse,2026-01-17
2546,航運業,5608,四維航,twse,2026-01-17
2547,航運業,5609,中菲行,tpex,2026-01-17
2548,觀光餐旅,5701,劍湖山,tpex,2026-01-17
2549,觀光事業,5701,劍湖山,tpex,2023-06-29
2550,觀光餐旅,5703,亞都,tpex,2026-01-17
2551,觀光事業,5703,亞都,tpex,2023-06-29
2552,觀光餐旅,5704,老爺知,tpex,2026-01-17
2553,觀光事業,5704,老爺知,tpex,2023-06-29
2554,觀光事業,5706,鳳凰,twse,2023-06-29
2555,觀光餐旅,5706,鳳凰,twse,2026-01-17
2556,金融業,5820,日盛金,tpex,2022-11-03
2557,金融保險,5854,合庫,twse,2024-12-04
2558,金融業,5859,遠壽,emerging,2026-01-17
2559,金融業,5863,瑞興銀,emerging,2026-01-17
2560,金融業,5864,致和證,tpex,2026-01-17
2561,其他,5871,中租-KY,twse,2026-01-17
2562,其他,5871A,中租-KY甲特,twse,2026-01-17
2563,金融保險,5876,上海商銀,twse,2026-01-17
2564,金融業,5878,台名,tpex,2026-01-17
2565,金融保險,5880,合庫金,twse,2026-01-17
2566,居家生活類,5902,德記,tpex,2026-01-17
2567,貿易百貨,5902,德記,tpex,2023-06-29
2568,居家生活類,5903,全家,tpex,2026-01-17
2569,貿易百貨,5903,全家,tpex,2023-06-29
2570,貿易百貨,5904,寶雅,tpex,2023-06-29
2571,居家生活類,5904,寶雅,tpex,2026-01-17
2572,觀光餐旅,5905,南仁湖,tpex,2026-01-17
2573,貿易百貨,5905,南仁湖,tpex,2023-06-29
2574,貿易百貨,5906,台南-KY,twse,2026-01-17
2575,貿易百貨,5907,大洋-KY,twse,2026-01-17
2576,金融保險,6004,元京證,twse,2024-12-04
2577,金融保險,6005,群益證,twse,2026-01-17
2578,金融保險,6012,金鼎證,twse,2024-12-04
2579,金融業,6015,宏遠證,tpex,2026-01-17
2580,金融業,6016,康和證,tpex,2026-01-17
2581,金融業,6020,大展證,tpex,2026-01-17
2582,金融業,6021,美好證,tpex,2026-01-17
2583,金融業,6023,元大期,tpex,2026-01-17
2584,金融保險,6024,群益期,twse,2026-01-17
2585,金融業,6026,福邦證,tpex,2026-01-17
2586,金融業,6027,德信,emerging,2026-01-17
2587,金融業,6028,公勝保經,emerging,2026-01-17
2588,金融業,6035,悠遊卡,emerging,2026-01-17
2589,文化創意業,6101,寬魚國際,tpex,2026-01-17
2590,半導體業,6103,合邦,tpex,2026-01-17
2591,半導體業,6104,創惟,tpex,2026-01-17
2592,電子工業,6108,競國,twse,2026-01-17
2593,電子零組件業,6108,競國,twse,2026-01-17
2594,通信網路業,6109,亞元,tpex,2026-01-17
2595,文化創意業,6111,大宇資,tpex,2026-01-17
2596,資訊服務業,6112,邁達特,twse,2026-01-17
2597,電子工業,6112,邁達特,twse,2026-01-17
2598,電子通路業,6113,亞矽,tpex,2026-01-17
2599,電子零組件業,6114,久威,tpex,2026-01-17
2600,電子工業,6115,鎰勝,twse,2026-01-17
2601,電子零組件業,6115,鎰勝,twse,2026-01-17
2602,電子工業,6116,彩晶,twse,2026-01-17
2603,光電業,6116,彩晶,twse,2026-01-17
2604,電子工業,6117,迎廣,twse,2026-01-17
2605,電腦及週邊設備業,6117,迎廣,twse,2026-01-17
2606,電子通路業,6118,建達,tpex,2026-01-17
2607,電子通路業,6119,大傳,twse,2024-12-04
2608,電子工業,6119,大傳,twse,2024-12-04
2609,光電業,6120,達運,twse,2026-01-17
2610,電子工業,6120,達運,twse,2026-01-17
2611,電腦及週邊設備業,6121,新普,tpex,2026-01-17
2612,電機機械,6122,擎邦,tpex,2026-01-17
2613,電腦及週邊設備業,6123,上奇,tpex,2023-07-05
2614,資訊服務業,6123,上奇,tpex,2026-01-17
2615,電子零組件業,6124,業強,tpex,2026-01-17
2616,光電業,6125,廣運,tpex,2026-01-17
2617,電子零組件業,6126,信音,tpex,2026-01-17
2618,電子零組件業,6127,九豪,tpex,2026-01-17
2619,電腦及週邊設備業,6128,上福,twse,2026-01-17
2620,電子工業,6128,上福,twse,2026-01-17
2621,半導體業,6129,普誠,tpex,2026-01-17
2622,生技醫療業,6130,上亞科技,tpex,2026-01-17
2623,電子工業,6131,鈞泰,twse,2026-01-12
2624,光電業,6131,鈞泰,twse,2026-01-13
2625,電子工業,6133,金橋,twse,2026-01-17
2626,電子零組件業,6133,金橋,twse,2026-01-17
2627,電子零組件業,6134,萬旭,tpex,2026-01-17
2628,電子工業,6136,富爾特,twse,2026-01-17
2629,通信網路業,6136,富爾特,twse,2026-01-17
2630,半導體業,6138,茂達,tpex,2026-01-17
2631,電子工業,6139,亞翔,twse,2026-01-17
2632,其他電子業,6139,亞翔,twse,2026-01-17
2633,資訊服務業,6140,訊達,tpex,2026-01-17
2634,電子工業,6141,柏承,twse,2026-01-17
2635,電子零組件業,6141,柏承,twse,2026-01-17
2636,通信網路業,6142,友勁,twse,2026-01-17
2637,電子工業,6142,友勁,twse,2026-01-17
2638,通信網路業,6143,振曜,tpex,2026-01-17
2639,文化創意業,6144,得利影,tpex,2026-01-17
2640,電子通路業,6145,勁永,twse,2026-01-13
2641,電子工業,6145,勁永,twse,2026-01-12
2642,其他電子類,6146,耕興,tpex,2026-01-17
2643,半導體業,6147,頎邦,tpex,2026-01-17
2644,資訊服務業,6148,驊宏資,tpex,2026-01-17
2645,電腦及週邊設備業,6150,撼訊,tpex,2026-01-17
2646,其他電子類,6151,晉倫,tpex,2026-01-17
2647,通信網路業,6152,百一,twse,2026-01-17
2648,電子工業,6152,百一,twse,2026-01-17
2649,電子工業,6153,嘉聯益,twse,2026-01-17
2650,電子零組件業,6153,嘉聯益,twse,2026-01-17
2651,電子通路業,6154,順發,tpex,2026-01-17
2652,電子零組件業,6155,鈞寶,twse,2026-01-17
2653,電子工業,6155,鈞寶,twse,2026-01-17
2654,電子零組件業,6156,松上,tpex,2026-01-17
2655,電子零組件業,6158,禾昌,tpex,2026-01-17
2656,電腦及週邊設備業,6160,欣技,tpex,2026-01-17
2657,電腦及週邊設備業,6161,捷波,tpex,2026-01-17
2658,通信網路業,6163,華電網,tpex,2026-01-17
2659,電子工業,6164,華興,twse,2026-01-17
2660,光電業,6164,華興,twse,2026-01-17
2661,電子零組件業,6165,浪凡,twse,2021-06-01
2662,其他,6165,浪凡,twse,2023-06-30
2663,電子工業,6165,浪凡,twse,2021-06-01
2664,數位雲端,6165,浪凡,twse,2026-01-17
2665,電子工業,6166,凌華,twse,2026-01-17
2666,電腦及週邊設備業,6166,凌華,twse,2026-01-17
2667,光電業,6167,久正,tpex,2026-01-17
2668,電子工業,6168,宏齊,twse,2026-01-17
2669,光電業,6168,宏齊,twse,2026-01-17
2670,文化創意業,6169,昱泉,tpex,2026-01-17
2671,通信網路業,6170,統振,tpex,2026-01-17
2672,建材營造,6171,大城地產,tpex,2026-01-17
2673,電腦及週邊設備業,6172,互億,twse,2025-12-24
2674,電子工業,6172,互億,twse,2026-01-12
2675,電子零組件業,6173,信昌電,tpex,2026-01-17
2676,電子零組件業,6174,安碁,tpex,2026-01-17
2677,電子零組件業,6175,立敦,tpex,2026-01-17
2678,電子工業,6176,瑞儀,twse,2026-01-17
2679,光電業,6176,瑞儀,twse,2026-01-17
2680,建材營造,6177,達麗,twse,2026-01-17
2681,其他,6179,亞通,tpex,2026-01-17
2682,文化創意業,6180,橘子,tpex,2026-01-17
2683,半導體業,6182,合晶,tpex,2026-01-17
2684,資訊服務業,6183,關貿,twse,2026-01-17
2685,電子工業,6183,關貿,twse,2026-01-17
2686,其他,6184,大豐電,twse,2026-01-17
2687,電子零組件業,6185,幃翔,tpex,2026-01-17
2688,建材營造,6186,新潤,tpex,2026-01-17
2689,半導體業,6187,萬潤,tpex,2026-01-17
2690,其他電子類,6187,萬潤,tpex,2025-06-01
2691,電腦及週邊設備業,6188,廣明,tpex,2026-01-17
2692,電子通路業,6189,豐藝,twse,2026-01-17
2693,電子工業,6189,豐藝,twse,2026-01-17
2694,通信網路業,6190,萬泰科,tpex,2026-01-17
2695,電子工業,6191,精成科,twse,2026-01-17
2696,電子零組件業,6191,精成科,twse,2026-01-17
2697,其他電子業,6192,巨路,twse,2026-01-17
2698,電子工業,6192,巨路,twse,2026-01-17
2699,電子零組件業,6194,育富,tpex,2026-01-17
2700,貿易百貨,6195,詩肯,tpex,2023-06-29
2701,居家生活類,6195,詩肯,tpex,2026-01-17
2702,其他電子業,6196,帆宣,twse,2026-01-17
2703,電子工業,6196,帆宣,twse,2026-01-17
2704,電子工業,6197,佳必琪,twse,2026-01-17
2705,電子零組件業,6197,佳必琪,twse,2026-01-17
2706,半導體業,6198,瑞築,tpex,2024-06-05
2707,建材營造,6198,瑞築,tpex,2026-01-17
2708,其他,6199,天品,tpex,2026-01-17
2709,其他電子業,6201,亞弘電,twse,2026-01-17
2710,電子工業,6201,亞弘電,twse,2026-01-17
2711,電子工業,6202,盛群,twse,2026-01-17
2712,半導體業,6202,盛群,twse,2026-01-17
2713,電子零組件業,6203,海韻電,tpex,2026-01-17
2714,電子零組件業,6204,艾華,tpex,2026-01-17
2715,電子工業,6205,詮欣,twse,2026-01-17
2716,電子零組件業,6205,詮欣,twse,2026-01-17
2717,電子工業,6206,飛捷,twse,2026-01-17
2718,電腦及週邊設備業,6206,飛捷,twse,2026-01-17
2719,電子零組件業,6207,雷科,tpex,2026-01-17
2720,電子零組件業,6208,日揚,tpex,2025-06-01
2721,半導體業,6208,日揚,tpex,2026-01-17
2722,電子工業,6209,今國光,twse,2026-01-17
2723,光電業,6209,今國光,twse,2026-01-17
2724,電子零組件業,6210,慶生,tpex,2026-01-17
2725,建材營造,6212,理銘,tpex,2026-01-17
2726,電子工業,6213,聯茂,twse,2026-01-17
2727,電子零組件業,6213,聯茂,twse,2026-01-17
2728,資訊服務業,6214,精誠,twse,2026-01-17
2729,電子工業,6214,精誠,twse,2026-01-17
2730,其他電子業,6215,和椿,twse,2026-01-17
2731,電子工業,6215,和椿,twse,2026-01-17
2732,通信網路業,6216,居易,twse,2026-01-17
2733,電子工業,6216,居易,twse,2026-01-17
2734,電子零組件業,6217,中探針,tpex,2026-01-17
2735,通信網路業,6218,豪勉,tpex,2026-01-17
2736,建材營造,6219,富旺,tpex,2026-01-17
2737,電子零組件業,6220,岳豐,tpex,2026-01-17
2738,資訊服務業,6221,晉泰,tpex,2026-01-17
2739,光電業,6222,立軒,tpex,2026-01-17
2740,半導體業,6223,旺矽,tpex,2026-01-17
2741,電子工業,6224,聚鼎,twse,2026-01-17
2742,電子零組件業,6224,聚鼎,twse,2026-01-17
2743,光電業,6225,天瀚,twse,2026-01-17
2744,電子工業,6225,天瀚,twse,2026-01-17
2745,光電業,6226,光鼎,twse,2026-01-17
2746,電子工業,6226,光鼎,twse,2026-01-17
2747,電子通路業,6227,茂綸,tpex,2026-01-17
2748,電腦及週邊設備業,6228,全譜,tpex,2026-01-17
2749,半導體業,6229,研通,tpex,2026-01-17
2750,電子工業,6230,尼得科超眾,twse,2026-01-17
2751,電腦及週邊設備業,6230,尼得科超眾,twse,2026-01-17
2752,資訊服務業,6231,系微,tpex,2026-01-17
2753,半導體業,6233,旺玖,tpex,2026-01-17
2754,光電業,6234,高僑,tpex,2026-01-17
2755,電子工業,6235,華孚,twse,2026-01-17
2756,電腦及週邊設備業,6235,華孚,twse,2026-01-17
2757,其他,6236,中湛,tpex,2026-01-17
2758,半導體業,6237,驊訊,tpex,2026-01-17
2759,其他電子類,6238,勝麗,tpex,2020-06-13
2760,電子工業,6239,力成,twse,2026-01-17
2761,半導體業,6239,力成,twse,2026-01-17
2762,其他,6240,松崗,tpex,2025-06-01
2763,資訊服務業,6240,松崗,tpex,2026-01-17
2764,通信網路業,6241,易通展,tpex,2026-01-17
2765,生技醫療業,6242,立康,tpex,2026-01-17
2766,半導體業,6243,迅杰,twse,2026-01-17
2767,電子工業,6243,迅杰,twse,2026-01-17
2768,光電業,6244,茂迪,tpex,2026-01-17
2769,通信網路業,6245,立端,tpex,2026-01-17
2770,光電業,6246,臺龍,tpex,2026-01-17
2771,其他電子類,6247,淇譽電,tpex,2023-02-04
2772,鋼鐵工業,6248,沛波,tpex,2026-01-17
2773,電子工業,6251,定穎,twse,2026-01-12
2774,電子零組件業,6251,定穎,twse,2026-01-02
2775,光電業,6255,奈普,twse,2024-12-04
2776,電子工業,6255,奈普,twse,2024-12-04
2777,半導體業,6257,矽格,twse,2026-01-17
2778,電子工業,6257,矽格,twse,2026-01-17
2779,電子零組件業,6259,百徽,tpex,2026-01-17
2780,半導體業,6261,久元,tpex,2026-01-17
2781,通信網路業,6263,普萊德,tpex,2026-01-17
2782,建材營造,6264,富裔,tpex,2026-01-17
2783,電子通路業,6265,方土昶,tpex,2026-01-17
2784,電子零組件業,6266,泰詠,tpex,2026-01-17
2785,電子零組件業,6269,台郡,twse,2026-01-17
2786,電子工業,6269,台郡,twse,2026-01-17
2787,電子通路業,6270,倍微,tpex,2026-01-17
2788,電子工業,6271,同欣電,twse,2026-01-17
2789,半導體業,6271,同欣電,twse,2026-01-17
2790,電子零組件業,6272,驊陞,twse,2026-01-17
2791,電子工業,6272,驊陞,twse,2026-01-17
2792,電子零組件業,6274,台燿,tpex,2026-01-17
2793,電子零組件業,6275,元山,tpex,2026-01-17
2794,其他電子類,6275,元山,tpex,2021-06-12
2795,電腦及週邊設備業,6276,安鈦克,tpex,2026-01-17
2796,電子工業,6277,宏正,twse,2026-01-17
2797,電腦及週邊設備業,6277,宏正,twse,2026-01-17
2798,光電業,6278,台表科,twse,2026-01-17
2799,電子工業,6278,台表科,twse,2026-01-17
2800,電子零組件業,6279,胡連,tpex,2026-01-17
2801,電子工業,6280,崇貿,twse,2024-12-04
2802,電子通路業,6281,全國電,twse,2026-01-17
2803,電子工業,6281,全國電,twse,2026-01-17
2804,電子零組件業,6282,康舒,twse,2026-01-17
2805,電子工業,6282,康舒,twse,2026-01-17
2806,電子工業,6283,淳安,twse,2026-01-17
2807,其他電子業,6283,淳安,twse,2026-01-17
2808,電子零組件業,6284,佳邦,tpex,2026-01-17
2809,電子工業,6285,啟碁,twse,2026-01-17
2810,通信網路業,6285,啟碁,twse,2026-01-17
2811,半導體業,6286,立錡,twse,2024-12-04
2812,電子工業,6286,立錡,twse,2024-12-04
2813,半導體業,6287,元隆,tpex,2025-06-25
2814,汽車工業,6288,聯嘉,twse,2025-12-17
2815,電子工業,6289,華上,twse,2026-01-12
2816,光電業,6289,華上,twse,2026-01-13
2817,電子零組件業,6290,良維,tpex,2026-01-17
2818,半導體業,6291,沛亨,tpex,2026-01-17
2819,電子零組件業,6292,迅德,tpex,2026-01-17
2820,文化創意業,6294,智基,tpex,2026-01-17
2821,通信網路業,6403,群登,emerging,2026-01-07
2822,資訊服務業,6404,通訊-KY,tpex,2023-11-24
2823,電子工業,6405,悅城,twse,2026-01-17
2824,光電業,6405,悅城,twse,2026-01-17
2825,電子零組件業,6407,相互,emerging,2026-01-17
2826,電子工業,6409,旭隼,twse,2026-01-17
2827,其他電子業,6409,旭隼,twse,2026-01-17
2828,半導體業,6411,晶焱,tpex,2026-01-17
2829,電子工業,6412,群電,twse,2026-01-17
2830,電子零組件業,6412,群電,twse,2026-01-17
2831,電腦及週邊設備業,6414,樺漢,twse,2026-01-17
2832,電子工業,6414,樺漢,twse,2026-01-17
2833,電子工業,6415,矽力*-KY,twse,2026-01-17
2834,半導體業,6415,矽力*-KY,twse,2026-01-17
2835,通信網路業,6416,瑞祺電通,twse,2026-01-17
2836,電子工業,6416,瑞祺電通,twse,2026-01-17
2837,通信網路業,6417,韋僑,tpex,2026-01-17
2838,電子零組件業,6418,詠昇,tpex,2026-01-17
2839,光電業,6419,京晨科,tpex,2026-01-17
2840,電子零組件業,6422,君耀-KY,twse,2025-11-08
2841,電子工業,6422,君耀-KY,twse,2026-01-12
2842,電子工業,6423,億而得-創,twse,2026-01-17
2843,半導體業,6423,億而得-創,twse,2026-01-17
2844,創新板股票,6423,億而得-創,twse,2026-01-17
2845,創新版股票,6423,億而得-創,twse,2024-12-04
2846,電機機械,6425,易發,tpex,2026-01-17
2847,通信網路業,6426,統新,twse,2026-01-17
2848,電子工業,6426,統新,twse,2026-01-17
2849,文化創意業,6428,台灣淘米,emerging,2026-01-17
2850,化學生技醫療,6431,光麗-KY,twse,2026-01-17
2851,生技醫療業,6431,光麗-KY,twse,2026-01-17
2852,光電業,6431,光麗-KY,twse,2022-06-01
2853,電子工業,6431,光麗-KY,twse,2022-06-01
2854,電子零組件業,6432,今展科,tpex,2026-01-17
2855,光電業,6434,達輝光電,emerging,2026-01-17
2856,半導體業,6435,大中,tpex,2026-01-17
2857,其他電子業,6438,迅得,twse,2026-01-17
2858,其他電子類,6438,迅得,tpex,2021-01-21
2859,電子工業,6438,迅得,twse,2026-01-17
2860,電腦及週邊設備業,6441,廣錠,tpex,2026-01-17
2861,電子工業,6442,光聖,twse,2026-01-17
2862,通信網路業,6442,光聖,twse,2026-01-17
2863,電子工業,6443,元晶,twse,2026-01-17
2864,光電業,6443,元晶,twse,2026-01-17
2865,化學生技醫療,6446,藥華藥,twse,2026-01-17
2866,生技醫療業,6446,藥華藥,twse,2026-01-17
2867,電子零組件業,6449,鈺邦,twse,2026-01-17
2868,電子工業,6449,鈺邦,twse,2026-01-17
2869,電子工業,6451,訊芯-KY,twse,2026-01-17
2870,半導體業,6451,訊芯-KY,twse,2026-01-17
2871,化學生技醫療,6452,康友-KY,twse,2025-12-31
2872,生技醫療業,6452,康友-KY,twse,2026-01-14
2873,電子工業,6456,GIS-KY,twse,2026-01-17
2874,光電業,6456,GIS-KY,twse,2026-01-17
2875,半導體業,6457,紘康,tpex,2024-12-28
2876,生技醫療業,6461,益得,tpex,2026-01-17
2877,半導體業,6462,神盾,tpex,2026-01-17
2878,其他,6464,台數科,twse,2026-01-17
2879,通信網路業,6465,威潤,tpex,2026-01-17
2880,生技醫療業,6467,泰合,emerging,2026-01-17
2881,生技醫療業,6469,大樹,tpex,2026-01-17
2882,通信網路業,6470,宇智,tpex,2026-01-17
2883,生技醫療業,6472,保瑞,twse,2026-01-17
2884,化學生技醫療,6472,保瑞,twse,2026-01-17
2885,數位雲端,6473,美賣*,emerging,2026-01-17
2886,電子通路業,6474,華豫寧,tpex,2026-01-17
2887,光電業,6477,安集,twse,2026-01-17
2888,電子工業,6477,安集,twse,2026-01-17
2889,文化創意業,6482,弘煜科,tpex,2026-01-17
2890,生技醫療業,6483,原創生醫,emerging,2026-01-17
2891,半導體業,6485,點序,tpex,2026-01-17
2892,通信網路業,6486,互動,tpex,2026-01-17
2893,半導體業,6488,環球晶,tpex,2026-01-17
2894,化學生技醫療,6491,晶碩,twse,2026-01-17
2895,生技醫療業,6491,晶碩,twse,2026-01-17
2896,生技醫療業,6492,生華科,tpex,2026-01-17
2897,生技醫療業,6493,雷虎生,emerging,2026-01-17
2898,半導體業,6494,九齊,tpex,2026-01-17
2899,化學工業,6495,納諾*-KY,emerging,2025-02-20
2900,生技醫療業,6496,科懋,tpex,2026-01-17
2901,生技醫療業,6497,亞獅康-KY,tpex,2020-08-27
2902,光電業,6498,久禾光,tpex,2026-01-17
2903,生技醫療業,6499,益安,tpex,2026-01-17
2904,其他,6504,南六,twse,2026-01-17
2905,油電燃氣業,6505,台塑化,twse,2026-01-17
2906,紡織纖維,6506,雙邦,tpex,2026-01-17
2907,化學工業,6506,雙邦,tpex,2021-06-12
2908,農業科技業,6508,惠光,tpex,2026-01-17
2909,化學工業,6509,聚和,tpex,2026-01-17
2910,半導體業,6510,精測,tpex,2026-01-17
2911,其他電子類,6512,啟發電,tpex,2026-01-17
2912,通信網路業,6514,芮特-KY,tpex,2024-10-11
2913,電子工業,6515,穎崴,twse,2026-01-17
2914,半導體業,6515,穎崴,twse,2026-01-17
2915,資訊服務業,6516,勤崴國際,tpex,2026-01-17
2916,光電業,6517,保勝光學,tpex,2026-01-17
2917,生技醫療業,6518,康科特,emerging,2026-01-17
2918,生技醫療業,6523,達爾膚,tpex,2026-01-17
2919,電子工業,6525,捷敏-KY,twse,2026-01-17
2920,半導體業,6525,捷敏-KY,twse,2026-01-17
