,TodayBalance,YesBalance,buy,date,name,Return,sell
2741,7626681,7655990,212465,2023-10-04,MarginPurchase,9757,232017
2742,7646423,7626676,216871,2023-10-05,MarginPurchase,3279,193845
2743,345646,351131,19641,2023-10-05,ShortSale,5898,20054
2744,232127773000,230869278000,9473965000,2023-10-05,MarginPurchaseMoney,131499000,8083971000
2745,7632502,7646420,189111,2023-10-06,MarginPurchase,8530,194499
2746,337710,345646,21840,2023-10-06,ShortSale,4018,17922
2747,231914570000,232127773000,8470020000,2023-10-06,MarginPurchaseMoney,353906000,8329317000
2748,7544128,7631507,239801,2023-10-11,MarginPurchase,21122,306058
2749,318211,337710,34001,2023-10-11,ShortSale,5466,19968
2750,228594100000,231914555000,11755778000,2023-10-11,MarginPurchaseMoney,309775000,14766458000
2751,228764111000,228594092000,10862896000,2023-10-12,MarginPurchaseMoney,208845000,10484032000
2752,7537290,7544108,226512,2023-10-12,MarginPurchase,7274,226056
2753,322585,318212,22432,2023-10-12,ShortSale,4217,31022
2754,321419,322585,20810,2023-10-13,ShortSale,833,20477
2755,229015871000,228764111000,11043366000,2023-10-13,MarginPurchaseMoney,165830000,10625776000
2756,7572319,7537284,235109,2023-10-13,MarginPurchase,6204,193870
2757,228926505000,229015871000,8240168000,2023-10-16,MarginPurchaseMoney,145482000,8184052000
2758,304555,321419,36193,2023-10-16,ShortSale,1795,21124
2759,7596369,7572312,219335,2023-10-16,MarginPurchase,3847,191431
2760,7582319,7596359,197629,2023-10-17,MarginPurchase,3862,207807
2761,314959,304555,19865,2023-10-17,ShortSale,1406,31675
2762,228196070000,228926505000,9305470000,2023-10-17,MarginPurchaseMoney,135454000,9900451000
2763,7518793,7582313,213619,2023-10-18,MarginPurchase,6325,270814
2764,305364,314959,35291,2023-10-18,ShortSale,2245,27941
2765,225736952000,228196049000,9767803000,2023-10-18,MarginPurchaseMoney,254588000,11972312000
2766,7543970,7518788,209092,2023-10-19,MarginPurchase,7196,176714
2767,307805,305364,26818,2023-10-19,ShortSale,1495,30754
2768,226653107000,225736832000,8088514000,2023-10-19,MarginPurchaseMoney,230372000,6941867000
2769,7557799,7543961,211919,2023-10-20,MarginPurchase,5105,192976
2770,314142,307805,25530,2023-10-20,ShortSale,672,32539
2771,226011951000,226653107000,7448191000,2023-10-20,MarginPurchaseMoney,333065000,7756282000
2772,316952,314142,13515,2023-10-23,ShortSale,9027,25352
2773,225259791000,226011815000,6479703000,2023-10-23,MarginPurchaseMoney,250403000,6981324000
2774,7548022,7557039,168068,2023-10-23,MarginPurchase,5377,171708
2775,7565984,7548018,200113,2023-10-24,MarginPurchase,3896,178251
2776,312235,316952,25453,2023-10-24,ShortSale,5073,25809
2777,225879890000,225259776000,7724918000,2023-10-24,MarginPurchaseMoney,129012000,6975792000
2778,7557081,7565978,218667,2023-10-25,MarginPurchase,5761,221803
2779,316466,312235,18109,2023-10-25,ShortSale,2358,24698
2780,226921736000,225879890000,9376378000,2023-10-25,MarginPurchaseMoney,286563000,8047969000
2781,317040,316466,23765,2023-10-26,ShortSale,2905,27244
2782,7558317,7557073,185755,2023-10-26,MarginPurchase,3332,181179
2783,226932201000,226921736000,7272646000,2023-10-26,MarginPurchaseMoney,122681000,7139500000
2784,7533534,7558308,164202,2023-10-27,MarginPurchase,4951,184025
2785,327791,317040,19570,2023-10-27,ShortSale,639,30960
2786,226270558000,226932201000,7035641000,2023-10-27,MarginPurchaseMoney,161893000,7535391000
2787,333402,327791,15151,2023-10-30,ShortSale,3993,24755
2788,226256230000,226270503000,6677530000,2023-10-30,MarginPurchaseMoney,145624000,6546179000
2789,7548498,7533467,157076,2023-10-30,MarginPurchase,6830,135215
2790,324321,333402,30554,2023-10-31,ShortSale,2279,23752
2791,223458771000,226305923000,8778940000,2023-10-31,MarginPurchaseMoney,237431000,11388661000
2792,7519924,7549719,195715,2023-10-31,MarginPurchase,3883,221627
2793,7490220,7519942,163679,2023-11-01,MarginPurchase,33536,159865
2794,324564,324321,22520,2023-11-01,ShortSale,2636,25399
2795,223981592000,223458771000,6821881000,2023-11-01,MarginPurchaseMoney,392658000,5906402000
2796,7492450,7490196,204914,2023-11-02,MarginPurchase,4442,198218
2797,336087,324564,19062,2023-11-02,ShortSale,325,30910
2798,224758204000,223980372000,10114583000,2023-11-02,MarginPurchaseMoney,174122000,9162629000
2799,223981913000,224758199000,9636408000,2023-11-03,MarginPurchaseMoney,160939000,10251755000
2800,336324,336087,22753,2023-11-03,ShortSale,1015,24005
2801,7476595,7492445,211315,2023-11-03,MarginPurchase,4028,223137
2802,7462836,7476588,229800,2023-11-06,MarginPurchase,2450,241102
2803,331387,336325,18457,2023-11-06,ShortSale,9707,23226
2804,224438999000,223981913000,10442623000,2023-11-06,MarginPurchaseMoney,84860000,9900677000
2805,7479774,7462830,187139,2023-11-07,MarginPurchase,4310,165885
2806,326587,331387,17264,2023-11-07,ShortSale,2889,15353
2807,224720088000,224439012000,8412851000,2023-11-07,MarginPurchaseMoney,189350000,7942425000
2808,226134896000,224720088000,11807946000,2023-11-08,MarginPurchaseMoney,104393000,10288744000
2809,327332,326587,18423,2023-11-08,ShortSale,1315,20483
2810,7510997,7479771,247954,2023-11-08,MarginPurchase,3303,213425
2811,7516781,7510991,208069,2023-11-09,MarginPurchase,4098,198181
2812,312554,327332,23230,2023-11-09,ShortSale,7223,15675
2813,226645577000,226134896000,9760492000,2023-11-09,MarginPurchaseMoney,150534000,9099277000
2814,7525452,7516775,187943,2023-11-10,MarginPurchase,6740,172526
2815,303312,312554,21610,2023-11-10,ShortSale,4367,16735
2816,227151379000,226645556000,9231477000,2023-11-10,MarginPurchaseMoney,166177000,8559477000
2817,7522965,7525450,203043,2023-11-13,MarginPurchase,4643,200885
2818,298140,303312,25600,2023-11-13,ShortSale,1115,21543
2819,227016674000,227151506000,10793938000,2023-11-13,MarginPurchaseMoney,127288000,10801481000
2820,228486671000,227016662000,10868402000,2023-11-14,MarginPurchaseMoney,154052000,9244341000
2821,7536910,7522959,200510,2023-11-14,MarginPurchase,3678,182881
2822,294068,298140,19378,2023-11-14,ShortSale,3045,18351
2823,299018,294068,18799,2023-11-15,ShortSale,518,24267
2824,228275510000,228486671000,14107953000,2023-11-15,MarginPurchaseMoney,214545000,14104569000
2825,7522037,7536908,294946,2023-11-15,MarginPurchase,3517,306300
2826,228868828000,228275510000,9826525000,2023-11-16,MarginPurchaseMoney,103441000,9129766000
2827,301083,299018,14822,2023-11-16,ShortSale,8194,25081
2828,7545959,7522029,256284,2023-11-16,MarginPurchase,3796,228558
2829,7590278,7545955,281288,2023-11-17,MarginPurchase,6508,230457
2830,307554,301083,16899,2023-11-17,ShortSale,713,24083
2831,230640189000,228868828000,12041726000,2023-11-17,MarginPurchaseMoney,174178000,10096186000
2832,7612158,7590272,267919,2023-11-20,MarginPurchase,3365,242668
2833,303455,307554,21888,2023-11-20,ShortSale,3922,21711
2834,231768860000,230640200000,11880747000,2023-11-20,MarginPurchaseMoney,89391000,10662696000
2835,7607651,7612154,300746,2023-11-21,MarginPurchase,3930,301319
2836,301328,303455,18478,2023-11-21,ShortSale,1908,18259
2837,232020150000,231768847000,13538095000,2023-11-21,MarginPurchaseMoney,187708000,13099084000
2838,7621347,7607649,259449,2023-11-22,MarginPurchase,3848,241903
2839,299511,301328,18754,2023-11-22,ShortSale,1300,18237
2840,232811622000,232020150000,12996322000,2023-11-22,MarginPurchaseMoney,134036000,12070814000
2841,292488,299509,16564,2023-11-23,ShortSale,7437,16980
2842,233245776000,232811277000,12934274000,2023-11-23,MarginPurchaseMoney,110136000,12389639000
2843,7655795,7621341,300857,2023-11-23,MarginPurchase,2348,264055
2844,7670385,7655790,237542,2023-11-24,MarginPurchase,4631,218316
2845,295133,292488,15417,2023-11-24,ShortSale,3092,21154
2846,234146276000,233245876000,10552594000,2023-11-24,MarginPurchaseMoney,133300000,9518894000
2847,7676974,7668555,241275,2023-11-27,MarginPurchase,5366,227490
2848,291391,293948,22979,2023-11-27,ShortSale,1110,21532
2849,233050086000,234146218000,10148594000,2023-11-27,MarginPurchaseMoney,211016000,11033710000
2850,297981,290264,17343,2023-11-28,ShortSale,1096,26156
2851,7695138,7677190,239351,2023-11-28,MarginPurchase,4426,216977
2852,234706986000,233049750000,11337662000,2023-11-28,MarginPurchaseMoney,180900000,9499526000
2853,7733957,7695133,281772,2023-11-29,MarginPurchase,2924,240024
2854,304601,297981,15357,2023-11-29,ShortSale,3265,25242
2855,236307562000,234706979000,13367596000,2023-11-29,MarginPurchaseMoney,111516000,11655497000
2856,305114,304601,15666,2023-11-30,ShortSale,1975,18154
2857,236653747000,236307562000,11897025000,2023-11-30,MarginPurchaseMoney,137100000,11413740000
2858,7740556,7733954,245416,2023-11-30,MarginPurchase,2720,236094
2859,307122,305114,17135,2023-12-01,ShortSale,1275,20418
2860,237394556000,236653747000,12033594000,2023-12-01,MarginPurchaseMoney,158863000,11133922000
2861,7787207,7740550,298755,2023-12-01,MarginPurchase,3563,248535
2862,7801342,7787202,350631,2023-12-04,MarginPurchase,3108,333383
2863,310971,307122,15615,2023-12-04,ShortSale,1867,21331
2864,237793287000,237394547000,14287149000,2023-12-04,MarginPurchaseMoney,128137000,13760272000
2865,7803701,7801334,283254,2023-12-05,MarginPurchase,2801,278086
2866,309850,310971,19425,2023-12-05,ShortSale,1804,20108
2867,237752917000,237793287000,11469423000,2023-12-05,MarginPurchaseMoney,110384000,11399409000
2868,238487591000,237752917000,12861566000,2023-12-06,MarginPurchaseMoney,156845000,11970047000
2869,308966,309850,18142,2023-12-06,ShortSale,2188,19446
2870,7832720,7803700,309288,2023-12-06,MarginPurchase,4683,275585
2871,7845970,7832718,332214,2023-12-07,MarginPurchase,5285,313677
2872,315307,308966,17356,2023-12-07,ShortSale,3673,27370
2873,238114292000,238487591000,12163241000,2023-12-07,MarginPurchaseMoney,169281000,12367259000
2874,7844676,7845966,281778,2023-12-08,MarginPurchase,4413,278655
2875,316641,315307,18874,2023-12-08,ShortSale,3057,23265
2876,238811456000,238114292000,13044546000,2023-12-08,MarginPurchaseMoney,143098000,12204284000
2877,240463090000,238811457000,13291592000,2023-12-11,MarginPurchaseMoney,127623000,11512336000
2878,312430,316641,18851,2023-12-11,ShortSale,3365,18005
2879,7883493,7842757,303555,2023-12-11,MarginPurchase,3645,259174
2880,7893676,7883473,284942,2023-12-12,MarginPurchase,5596,269143
2881,314638,312430,13494,2023-12-12,ShortSale,4069,19771
2882,240712461000,240463075000,12269169000,2023-12-12,MarginPurchaseMoney,226099000,11793684000
2883,7933983,7893665,334524,2023-12-13,MarginPurchase,4848,289358
2884,313042,314638,22878,2023-12-13,ShortSale,2930,24212
2885,241477519000,240712461000,12982667000,2023-12-13,MarginPurchaseMoney,143544000,12074064000
2886,7950360,7933968,386947,2023-12-14,MarginPurchase,5747,364808
2887,319994,313042,18103,2023-12-14,ShortSale,2061,27116
2888,242326205000,241477489000,15510427000,2023-12-14,MarginPurchaseMoney,181937000,14479774000
2889,241487642000,242326205000,13666005000,2023-12-15,MarginPurchaseMoney,176896000,14327672000
2890,7929572,7950344,354651,2023-12-15,MarginPurchase,9671,365752
2891,324303,319994,22455,2023-12-15,ShortSale,3897,30661
2892,331251,324303,17860,2023-12-18,ShortSale,4162,28970
2893,241898339000,241487642000,11707102000,2023-12-18,MarginPurchaseMoney,170253000,11126152000
2894,7934268,7929569,342230,2023-12-18,MarginPurchase,7644,329887
2895,243619807000,244382804000,9852704000,2023-12-19,MarginPurchaseMoney,210926000,10404775000
2896,339288,331401,24169,2023-12-19,ShortSale,2169,34225
2897,7920219,7940786,269190,2023-12-19,MarginPurchase,5309,284448
2898,7979161,7920221,325770,2023-12-20,MarginPurchase,5678,261152
2899,357290,339288,13829,2023-12-20,ShortSale,2701,34532
2900,245705863000,243619105000,11287685000,2023-12-20,MarginPurchaseMoney,113242000,9087685000
2901,7961845,7979154,281162,2023-12-21,MarginPurchase,6344,292127
2902,363626,357290,18656,2023-12-21,ShortSale,5304,30296
2903,244895604000,245705848000,10207207000,2023-12-21,MarginPurchaseMoney,252107000,10765344000
2904,7969779,7962816,297281,2023-12-22,MarginPurchase,7906,282412
2905,357340,363635,24789,2023-12-22,ShortSale,3278,21772
2906,245369148000,245021248000,10739593000,2023-12-22,MarginPurchaseMoney,306248000,10085445000
2907,7968992,7969938,263025,2023-12-25,MarginPurchase,6246,257725
2908,353828,357340,26825,2023-12-25,ShortSale,2385,25698
2909,245845023000,245369148000,10684456000,2023-12-25,MarginPurchaseMoney,265912000,9942669000
2910,364754,353828,13595,2023-12-26,ShortSale,3123,27644
2911,246630728000,245845023000,9061564000,2023-12-26,MarginPurchaseMoney,192908000,8082951000
2912,7980909,7968986,232609,2023-12-26,MarginPurchase,7672,213014
2913,7987092,7980899,286027,2023-12-27,MarginPurchase,9029,270805
2914,353514,364754,19605,2023-12-27,ShortSale,10959,19324
2915,247325167000,246630728000,12069856000,2023-12-27,MarginPurchaseMoney,152301000,11223116000
2916,7972960,7987083,289064,2023-12-28,MarginPurchase,2590,300597
2917,350349,353514,20976,2023-12-28,ShortSale,5581,23392
2918,247699426000,247425042000,11608291000,2023-12-28,MarginPurchaseMoney,105366000,11228540000
2919,359738,350349,16200,2023-12-29,ShortSale,489,26078
2920,7999084,7972953,283290,2023-12-29,MarginPurchase,6780,250379
2921,248014237000,247699426000,10931449000,2023-12-29,MarginPurchaseMoney,202802000,10413836000
2922,8012561,7999081,285252,2024-01-02,MarginPurchase,3483,268289
2923,369678,359738,22116,2024-01-02,ShortSale,886,32942
2924,248424271000,248014237000,12272560000,2024-01-02,MarginPurchaseMoney,89397000,11773129000
2925,371823,369678,24964,2024-01-03,ShortSale,1724,28833
2926,249224908000,248424271000,10413721000,2024-01-03,MarginPurchaseMoney,132481000,9480603000
2927,8026374,8012556,255311,2024-01-03,MarginPurchase,7440,234053
2928,358368,371823,26175,2024-01-04,ShortSale,9791,22511
2929,249729179000,249224908000,9808045000,2024-01-04,MarginPurchaseMoney,164551000,9139223000
2930,8029651,8026373,256182,2024-01-04,MarginPurchase,3018,249886
2931,8024554,8029646,250592,2024-01-05,MarginPurchase,7072,248612
2932,343455,358368,16797,2024-01-05,ShortSale,27088,28972
2933,248996724000,249729179000,9010563000,2024-01-05,MarginPurchaseMoney,205287000,9537731000
2934,8039261,8024546,286998,2024-01-08,MarginPurchase,4090,268193
2935,336246,343455,24084,2024-01-08,ShortSale,2348,19223
2936,248150571000,248996724000,9478999000,2024-01-08,MarginPurchaseMoney,141145000,10184007000
2937,245574757000,248150571000,9537061000,2024-01-09,MarginPurchaseMoney,153024000,11959851000
2938,318177,336246,30034,2024-01-09,ShortSale,13138,25103
2939,8008263,8039255,253947,2024-01-09,MarginPurchase,4731,280208
2940,7981563,8008256,208839,2024-01-10,MarginPurchase,5542,229990
2941,295498,318177,39943,2024-01-10,ShortSale,3862,21126
2942,244563783000,245574757000,8762265000,2024-01-10,MarginPurchaseMoney,165299000,9607940000
2943,7993701,7981559,223565,2024-01-11,MarginPurchase,5417,206006
2944,289731,295498,23408,2024-01-11,ShortSale,1577,19218
2945,244054875000,244563783000,11493646000,2024-01-11,MarginPurchaseMoney,181410000,11821144000
2946,243706399000,244054875000,10290712000,2024-01-12,MarginPurchaseMoney,295345000,10343843000
2947,288750,289731,17900,2024-01-12,ShortSale,1921,18840
2948,7972552,7993700,205360,2024-01-12,MarginPurchase,21465,205043
2949,7996874,7972549,241517,2024-01-15,MarginPurchase,4712,212480
2950,295543,288750,12284,2024-01-15,ShortSale,2263,21340
2951,245868197000,243706585000,12532067000,2024-01-15,MarginPurchaseMoney,186323000,10184132000
2952,8022828,7996869,269910,2024-01-16,MarginPurchase,7313,236638
2953,293725,295543,21916,2024-01-16,ShortSale,1015,21113
2954,247524515000,245868197000,11470298000,2024-01-16,MarginPurchaseMoney,162690000,9651290000
2955,8011266,8022822,303385,2024-01-17,MarginPurchase,5889,309052
2956,279611,293725,36182,2024-01-17,ShortSale,1003,23071
2957,247860934000,247524515000,12856977000,2024-01-17,MarginPurchaseMoney,238866000,12281692000
2958,247038390000,247860923000,8966388000,2024-01-18,MarginPurchaseMoney,175202000,9613719000
2959,7983168,8011254,217989,2024-01-18,MarginPurchase,5692,240383
2960,285537,279611,17882,2024-01-18,ShortSale,1136,24944
2961,287310,285537,24540,2024-01-19,ShortSale,1830,28143
2962,246672432000,247038390000,14105833000,2024-01-19,MarginPurchaseMoney,365987000,14105804000
2963,7999719,7983162,303886,2024-01-19,MarginPurchase,12814,274515
2964,246311316000,246672428000,15870629000,2024-01-22,MarginPurchaseMoney,210352000,16021389000
2965,287587,287310,21076,2024-01-22,ShortSale,1052,22405
2966,8011385,7999540,329656,2024-01-22,MarginPurchase,4838,312973
2967,8001917,8011377,271076,2024-01-23,MarginPurchase,6899,273637
2968,290372,287587,13206,2024-01-23,ShortSale,1913,17904
2969,247186801000,246311316000,12123152000,2024-01-23,MarginPurchaseMoney,180786000,11066881000
2970,8034166,8001915,268807,2024-01-24,MarginPurchase,4794,231762
2971,294784,290372,11026,2024-01-24,ShortSale,563,16001
2972,248790648000,247186801000,11665196000,2024-01-24,MarginPurchaseMoney,185895000,9875454000
2973,8014784,8037457,268667,2024-01-25,MarginPurchase,5377,285963
2974,299028,294804,15403,2024-01-25,ShortSale,1126,20753
2975,248578208000,249435412000,10997686000,2024-01-25,MarginPurchaseMoney,198699000,11656191000
2976,8005999,8014781,211594,2024-01-26,MarginPurchase,7122,213254
2977,296141,299028,19835,2024-01-26,ShortSale,825,17773
2978,247462895000,248578207000,8181545000,2024-01-26,MarginPurchaseMoney,245939000,9050918000
2979,298269,296141,14334,2024-01-29,ShortSale,1669,18131
2980,247456105000,247462895000,8824644000,2024-01-29,MarginPurchaseMoney,249346000,8582088000
2981,7978824,8005995,200064,2024-01-29,MarginPurchase,6094,221141
2982,7991188,7978822,238519,2024-01-30,MarginPurchase,7206,218947
2983,290679,298269,19044,2024-01-30,ShortSale,4808,16262
2984,247968595000,247456105000,11537783000,2024-01-30,MarginPurchaseMoney,243745000,10781548000
2985,7983234,7991183,197280,2024-01-31,MarginPurchase,7099,198130
