買進,日期,種類,賣出
20739560,2021-03-30,Foreign_Dealer_Self,24482290
81837597022,2021-03-30,Foreign_Investor,70617062065
9051963066,2021-03-30,Dealer_Hedging,6025512467
5063699782,2021-03-30,Dealer_self,3710414878
3864817366,2021-03-30,Investment_Trust,1603628432
90892830467,2021-03-31,total,108920177198
23961220,2021-03-31,Foreign_Dealer_Self,23439670
78166957073,2021-03-31,Foreign_Investor,94695729712
1925331796,2021-03-31,Investment_Trust,1679644454
6673158863,2021-03-31,Dealer_Hedging,8837374985
4127382735,2021-03-31,Dealer_self,3707428047
3814275308,2021-04-01,Dealer_self,3772681983
77592076096,2021-04-01,Foreign_Investor,62136522713
4004757384,2021-04-01,Investment_Trust,3086274310
7232402877,2021-04-01,Dealer_Hedging,6262794075
17695810,2021-04-01,Foreign_Dealer_Self,20080580
92643511665,2021-04-01,total,75258273081
2714263923,2021-04-06,Investment_Trust,2978593308
78012239412,2021-04-06,Foreign_Investor,63561525320
28129200,2021-04-06,Foreign_Dealer_Self,22159710
9829789198,2021-04-06,Dealer_Hedging,7106429896
4847305432,2021-04-06,Dealer_self,3407465095
95403597965,2021-04-06,total,77054013619
92950459746,2021-04-07,total,84649863847
5352271906,2021-04-07,Dealer_self,3922927353
8443889182,2021-04-07,Dealer_Hedging,7550479326
3276101559,2021-04-07,Investment_Trust,3755684366
75878197099,2021-04-07,Foreign_Investor,69420772802
23039150,2021-04-07,Foreign_Dealer_Self,20036660
18518010,2021-04-08,Foreign_Dealer_Self,37588100
77229828311,2021-04-08,Foreign_Investor,76116501913
4260513797,2021-04-08,Investment_Trust,3279049051
11103961143,2021-04-08,Dealer_Hedging,7520349651
98176821700,2021-04-08,total,91749623376
5582518449,2021-04-08,Dealer_self,4833722761
88008821051,2021-04-09,Foreign_Investor,92623694535
5714771325,2021-04-09,Dealer_self,6402683271
8264701897,2021-04-09,Dealer_Hedging,9613768103
3592599755,2021-04-09,Investment_Trust,4183466495
26624940,2021-04-09,Foreign_Dealer_Self,32276130
105580894028,2021-04-09,total,112823612404
4256285558,2021-04-12,Investment_Trust,3337475887
5076235807,2021-04-12,Dealer_self,6815070065
9054269393,2021-04-12,Dealer_Hedging,8879856991
100700763688,2021-04-12,total,108875498970
82313972930,2021-04-12,Foreign_Investor,89843096027
27462480,2021-04-12,Foreign_Dealer_Self,39495280
3206311590,2021-04-13,Investment_Trust,4830427714
116573229235,2021-04-13,total,120717676854
32642590,2021-04-13,Foreign_Dealer_Self,31106070
9150543446,2021-04-13,Dealer_Hedging,9786247036
97514653480,2021-04-13,Foreign_Investor,99267011274
6701720719,2021-04-13,Dealer_self,6833990830
7483524924,2021-04-14,Dealer_self,8454067015
10154150906,2021-04-14,Dealer_Hedging,10845324505
3020176894,2021-04-14,Investment_Trust,3612322305
104879192922,2021-04-14,Foreign_Investor,106675269655
41332060,2021-04-14,Foreign_Dealer_Self,30791780
125537045646,2021-04-14,total,129586983480
6093516412,2021-04-15,Dealer_self,5045985683
10676343299,2021-04-15,Dealer_Hedging,7581178396
3644793500,2021-04-15,Investment_Trust,3977556483
86289815157,2021-04-15,Foreign_Investor,81978903377
34763260,2021-04-15,Foreign_Dealer_Self,28521500
106704468368,2021-04-15,total,98583623939
92611796803,2021-04-16,Foreign_Investor,86510479860
28454760,2021-04-16,Foreign_Dealer_Self,36503880
4131692560,2021-04-16,Investment_Trust,4343846843
112793147615,2021-04-16,total,105493536668
5850326820,2021-04-16,Dealer_self,5751719957
10199331432,2021-04-16,Dealer_Hedging,8887490008
107272780047,2021-04-19,total,99790247829
4849229929,2021-04-19,Dealer_self,6059437868
10985307642,2021-04-19,Dealer_Hedging,8765675532
5413592151,2021-04-19,Investment_Trust,5178705819
86024650325,2021-04-19,Foreign_Investor,79786428610
28092310,2021-04-19,Foreign_Dealer_Self,50226500
9774855567,2021-04-20,Dealer_Hedging,8880291501
94539123371,2021-04-20,Foreign_Investor,96125831732
4672652705,2021-04-20,Dealer_self,4724107223
113704030687,2021-04-20,total,114453784811
41103040,2021-04-20,Foreign_Dealer_Self,40667610
4717399044,2021-04-20,Investment_Trust,4723554355
98888666502,2021-04-21,total,124720244160
55368880,2021-04-21,Foreign_Dealer_Self,34113390
80974382357,2021-04-21,Foreign_Investor,101235474391
4141808918,2021-04-21,Investment_Trust,4332109972
8776913530,2021-04-21,Dealer_Hedging,10410289178
4995561697,2021-04-21,Dealer_self,8742370619
4206830995,2021-04-22,Investment_Trust,4105492044
132852162964,2021-04-22,Foreign_Investor,129937947779
52734220,2021-04-22,Foreign_Dealer_Self,42673400
154411391099,2021-04-22,total,157311292677
10119277306,2021-04-22,Dealer_Hedging,13261814312
7233119834,2021-04-22,Dealer_self,10006038542
131422262053,2021-04-23,total,110254049607
9444796874,2021-04-23,Dealer_Hedging,7814544620
3170115415,2021-04-23,Investment_Trust,3028989904
111974133260,2021-04-23,Foreign_Investor,92883703844
37011370,2021-04-23,Foreign_Dealer_Self,57079160
6833216504,2021-04-23,Dealer_self,6526811239
4292929750,2021-04-26,Investment_Trust,5154451697
11135632456,2021-04-26,Dealer_Hedging,8036348899
6746719449,2021-04-26,Dealer_self,5019287520
109615685189,2021-04-26,Foreign_Investor,93599455604
74090880,2021-04-26,Foreign_Dealer_Self,60199300
131790966844,2021-04-26,total,111809543720
52078500,2021-04-27,Foreign_Dealer_Self,40408360
110159659409,2021-04-27,Foreign_Investor,107110948261
4284188670,2021-04-27,Investment_Trust,5684551084
8289556373,2021-04-27,Dealer_Hedging,8811735719
5948941609,2021-04-27,Dealer_self,6924285885
128682346061,2021-04-27,total,128531520949
4349552574,2021-04-28,Investment_Trust,5515947524
9291645053,2021-04-28,Dealer_Hedging,7847877098
7865608561,2021-04-28,Dealer_self,8248883704
32091590,2021-04-28,Foreign_Dealer_Self,34662920
128081460341,2021-04-28,total,122182479277
106574654153,2021-04-28,Foreign_Investor,100569770951
142124349406,2021-04-29,total,150050770450
34105500,2021-04-29,Foreign_Dealer_Self,28295370
7974208485,2021-04-29,Dealer_self,8772177728
9693814269,2021-04-29,Dealer_Hedging,8659164024
3126610565,2021-04-29,Investment_Trust,4988752878
121329716087,2021-04-29,Foreign_Investor,127630675820
7800387079,2021-05-03,Dealer_self,11502862891
7739680997,2021-05-03,Dealer_Hedging,13263064627
3893363693,2021-05-03,Investment_Trust,6300022493
130628221588,2021-05-03,Foreign_Investor,138797608004
25421090,2021-05-03,Foreign_Dealer_Self,33612860
150061653357,2021-05-03,total,169863558015
2697331555,2021-05-04,Investment_Trust,4770423237
164035555561,2021-05-04,Foreign_Investor,163946710452
35335030,2021-05-04,Foreign_Dealer_Self,41997730
188595289255,2021-05-04,total,196673227737
12012472922,2021-05-04,Dealer_self,13398274406
9849929217,2021-05-04,Dealer_Hedging,14557819642
125533965926,2021-05-05,total,143194197781
25423150,2021-05-05,Foreign_Dealer_Self,23070050
106699280352,2021-05-05,Foreign_Investor,119971283309
3706360310,2021-05-05,Investment_Trust,3497588461
8003671630,2021-05-05,Dealer_Hedging,9910106935
7124653634,2021-05-05,Dealer_self,9815219076
5347946171,2021-05-06,Investment_Trust,3679667610
119082392563,2021-05-06,Foreign_Investor,125997602892
25998590,2021-05-06,Foreign_Dealer_Self,25830250
141399545868,2021-05-06,total,148426461104
8351968240,2021-05-06,Dealer_Hedging,9407600877
8617238894,2021-05-06,Dealer_self,9341589725
9793505619,2021-05-07,Dealer_Hedging,6024290547
134727535294,2021-05-07,total,110965678440
25057220,2021-05-07,Foreign_Dealer_Self,30812940
113404765997,2021-05-07,Foreign_Investor,97342247081
2770164290,2021-05-07,Investment_Trust,1879030257
8759099388,2021-05-07,Dealer_self,5720110555
128506022429,2021-05-10,total,129361019235
46446810,2021-05-10,Foreign_Dealer_Self,38681400
108266475711,2021-05-10,Foreign_Investor,110761161088
4812670078,2021-05-10,Investment_Trust,3144123289
7474697489,2021-05-10,Dealer_Hedging,9310771689
7952179151,2021-05-10,Dealer_self,6144963169
174763410137,2021-05-11,total,229460627828
35065310,2021-05-11,Foreign_Dealer_Self,29881490
146519909361,2021-05-11,Foreign_Investor,188943043779
9506924584,2021-05-11,Dealer_self,15501894334
9015588005,2021-05-11,Dealer_Hedging,16813391324
9720988187,2021-05-11,Investment_Trust,8202298391
15315580863,2021-05-12,Dealer_Hedging,18425080585
247795985884,2021-05-12,total,265993870656
21477930,2021-05-12,Foreign_Dealer_Self,46324450
6286614351,2021-05-12,Investment_Trust,5996671067
10389048542,2021-05-12,Dealer_self,13580125867
215804742128,2021-05-12,Foreign_Investor,227991993137
19000990,2021-05-13,Foreign_Dealer_Self,44948400
169974172371,2021-05-13,total,195892134738
147674647100,2021-05-13,Foreign_Investor,170344551548
7288770088,2021-05-13,Dealer_self,9887936589
9502717929,2021-05-13,Dealer_Hedging,11017651464
5508037254,2021-05-13,Investment_Trust,4641995137
7099526870,2021-05-14,Dealer_self,9098218482
141094394591,2021-05-14,total,155869405036
7487626863,2021-05-14,Dealer_Hedging,9100749946
6123051935,2021-05-14,Investment_Trust,3630357880
120384188923,2021-05-14,Foreign_Investor,134040078728
29488420,2021-05-14,Foreign_Dealer_Self,34204630
10819372615,2021-05-17,Dealer_Hedging,13024203430
16270060,2021-05-17,Foreign_Dealer_Self,42439640
4814473823,2021-05-17,Investment_Trust,3783390928
153805594777,2021-05-17,Foreign_Investor,120388557736
6032246845,2021-05-17,Dealer_self,5820136349
175471688060,2021-05-17,total,143016288443
3624069320,2021-05-18,Investment_Trust,2336737650
5514326027,2021-05-18,Dealer_self,3529948768
36213460,2021-05-18,Foreign_Dealer_Self,29804940
152653146304,2021-05-18,total,122820672587
133353859819,2021-05-18,Foreign_Investor,111219551350
10160891138,2021-05-18,Dealer_Hedging,5734434819
7464528572,2021-05-19,Dealer_Hedging,7170911637
28169730,2021-05-19,Foreign_Dealer_Self,46330640
99722692500,2021-05-19,Foreign_Investor,129104255548
116809244099,2021-05-19,total,144589923238
6231154738,2021-05-19,Dealer_self,7124620093
3390868289,2021-05-19,Investment_Trust,1190135960
5455949766,2021-05-20,Dealer_self,7123014671
4418611534,2021-05-20,Dealer_Hedging,6497509494
2589793064,2021-05-20,Investment_Trust,3650065802
119326983274,2021-05-20,Foreign_Investor,136436291774
39139760,2021-05-20,Foreign_Dealer_Self,25354940
131791337638,2021-05-20,total,153706881741
2790583940,2021-05-21,Investment_Trust,3498742412
25070890,2021-05-21,Foreign_Dealer_Self,43708880
131400979545,2021-05-21,total,114282317907
118077612723,2021-05-21,Foreign_Investor,100631330385
6576735751,2021-05-21,Dealer_Hedging,6015981091
3956047131,2021-05-21,Dealer_self,4136264019
103602320034,2021-05-24,total,100640206946
36918190,2021-05-24,Foreign_Dealer_Self,19165140
89233047920,2021-05-24,Foreign_Investor,89368952493
3434050304,2021-05-24,Investment_Trust,1722652460
6380736610,2021-05-24,Dealer_Hedging,4763133198
4554485200,2021-05-24,Dealer_self,4785468795
5561991361,2021-05-25,Dealer_self,5300615514
9946066830,2021-05-25,Dealer_Hedging,5713084387
5509920987,2021-05-25,Investment_Trust,4120075363
116587435922,2021-05-25,Foreign_Investor,117771451647
41945940,2021-05-25,Foreign_Dealer_Self,37805900
137605415100,2021-05-25,total,132905226911
91374647805,2021-05-26,Foreign_Investor,89424266722
107242917316,2021-05-26,total,102499030575
34017280,2021-05-26,Foreign_Dealer_Self,21488560
4225128793,2021-05-26,Investment_Trust,3964868609
5747189210,2021-05-26,Dealer_Hedging,4688562383
5895951508,2021-05-26,Dealer_self,4421332861
4106374376,2021-05-27,Dealer_self,4644064728
209998923299,2021-05-27,total,220736706166
4947247583,2021-05-27,Dealer_Hedging,5386891966
16943100,2021-05-27,Foreign_Dealer_Self,23817110
195019108085,2021-05-27,Foreign_Investor,207359375610
5926193255,2021-05-27,Investment_Trust,3346373862
7785624554,2021-05-28,Dealer_Hedging,5527464590
4304280648,2021-05-28,Dealer_self,3104124640
129135031406,2021-05-28,total,103005043367
30585490,2021-05-28,Foreign_Dealer_Self,28497620
111567987219,2021-05-28,Foreign_Investor,92873343546
5477138985,2021-05-28,Investment_Trust,1500110591
125817871746,2021-05-31,total,109836818000
6801943415,2021-05-31,Dealer_self,4895940970
7629310027,2021-05-31,Dealer_Hedging,6643237266
2141792940,2021-05-31,Investment_Trust,2183904038
109244825364,2021-05-31,Foreign_Investor,96113735726
39060370,2021-05-31,Foreign_Dealer_Self,40122230
4102122433,2021-06-01,Dealer_self,3342299797
6768396975,2021-06-01,Dealer_Hedging,6050461469
2899920635,2021-06-01,Investment_Trust,2154969401
84927865611,2021-06-01,Foreign_Investor,82905064749
29227010,2021-06-01,Foreign_Dealer_Self,29471400
98698305654,2021-06-01,total,94452795416
9382558457,2021-06-02,Dealer_self,5674693244
115351494089,2021-06-02,total,122899659032
96893962690,2021-06-02,Foreign_Investor,106340102363
3636047700,2021-06-02,Investment_Trust,4042666871
5438925242,2021-06-02,Dealer_Hedging,6842196554
25201090,2021-06-02,Foreign_Dealer_Self,26987970
100743371028,2021-06-03,Foreign_Investor,92594299402
3209094032,2021-06-03,Investment_Trust,2442804349
6851958139,2021-06-03,Dealer_Hedging,4912641528
5031858418,2021-06-03,Dealer_self,3411492157
26442950,2021-06-03,Foreign_Dealer_Self,20739860
115836281617,2021-06-03,total,103361237436
5814686937,2021-06-04,Dealer_Hedging,5977927757
85941405405,2021-06-04,total,102313267453
74814804294,2021-06-04,Foreign_Investor,91464641640
3433414774,2021-06-04,Dealer_self,2944670528
26361880,2021-06-04,Foreign_Dealer_Self,27150190
1878499400,2021-06-04,Investment_Trust,1926027528
4364955210,2021-06-07,Investment_Trust,2513876762
26954780,2021-06-07,Foreign_Dealer_Self,27191380
104979010901,2021-06-07,total,112113477166
7275238708,2021-06-07,Dealer_Hedging,8952286764
5055402330,2021-06-07,Dealer_self,4542200607
88283414653,2021-06-07,Foreign_Investor,96105113033
3790992645,2021-06-08,Dealer_self,3429990982
5258788795,2021-06-08,Dealer_Hedging,6310109219
67812501434,2021-06-08,Foreign_Investor,73987266412
26504100,2021-06-08,Foreign_Dealer_Self,21608590
80964760170,2021-06-08,total,86394203739
4102477296,2021-06-08,Investment_Trust,2666837126
71525716229,2021-06-09,Foreign_Investor,86348704986
4083176557,2021-06-09,Investment_Trust,4313484272
5205485435,2021-06-09,Dealer_Hedging,5390947999
84403874720,2021-06-09,total,100746650533
3589496499,2021-06-09,Dealer_self,4693513276
32370770,2021-06-09,Foreign_Dealer_Self,21960530
6947912630,2021-06-10,Dealer_Hedging,5542815922
3679464700,2021-06-10,Investment_Trust,5524083126
93741617605,2021-06-10,Foreign_Investor,75438439587
33051150,2021-06-10,Foreign_Dealer_Self,32627170
108057896967,2021-06-10,total,89894167360
3688902032,2021-06-10,Dealer_self,3388828725
4170365775,2021-06-11,Dealer_self,3645885224
5470423219,2021-06-11,Dealer_Hedging,6576670737
3076919775,2021-06-11,Investment_Trust,3178028700
24835200,2021-06-11,Foreign_Dealer_Self,22731150
96108304766,2021-06-11,total,86128114361
83390595997,2021-06-11,Foreign_Investor,72727529700
97915612241,2021-06-15,Foreign_Investor,83630065576
6593793506,2021-06-15,Dealer_Hedging,6126663945
4057730428,2021-06-15,Dealer_self,2804488341
21490440,2021-06-15,Foreign_Dealer_Self,22158380
2818862860,2021-06-15,Investment_Trust,4271373855
111385999035,2021-06-15,total,96832591717
6250298039,2021-06-16,Dealer_Hedging,8626811229
36992020,2021-06-16,Foreign_Dealer_Self,27456400
96813814099,2021-06-16,Foreign_Investor,114995610679
10044398883,2021-06-16,Dealer_self,5558530947
3338285200,2021-06-16,Investment_Trust,4502170815
116446796221,2021-06-16,total,133683123670
4033775287,2021-06-17,Dealer_self,3568048172
6490649467,2021-06-17,Dealer_Hedging,6347240220
4260634940,2021-06-17,Investment_Trust,3426950200
24154700,2021-06-17,Foreign_Dealer_Self,33547170
102635798979,2021-06-17,total,107907931275
87850739285,2021-06-17,Foreign_Investor,94565692683
4182335232,2021-06-18,Dealer_self,4150306867
6301548490,2021-06-18,Dealer_Hedging,7438012887
12710342618,2021-06-18,Investment_Trust,15194137365
124636109973,2021-06-18,Foreign_Investor,140450042109
147830336313,2021-06-18,total,167232499228
38857470,2021-06-18,Foreign_Dealer_Self,28691160
31420060,2021-06-21,Foreign_Dealer_Self,35034200
7495103518,2021-06-21,Dealer_Hedging,10103495054
9002008242,2021-06-21,Investment_Trust,9617211832
76439078343,2021-06-21,Foreign_Investor,109717706878
97024371627,2021-06-21,total,135754959510
4088181524,2021-06-21,Dealer_self,6316545746
116120804968,2021-06-22,total,127856225573
3908532667,2021-06-22,Dealer_self,4309809747
95305407873,2021-06-22,Foreign_Investor,106093623729
9858922970,2021-06-22,Investment_Trust,9580476818
40091220,2021-06-22,Foreign_Dealer_Self,34168970
7047941458,2021-06-22,Dealer_Hedging,7872315279
15493698491,2021-06-23,Dealer_self,4186509633
9898741498,2021-06-23,Dealer_Hedging,7013195457
137974109384,2021-06-23,total,114451902462
35446730,2021-06-23,Foreign_Dealer_Self,37321320
105598094899,2021-06-23,Foreign_Investor,94642104954
6983574496,2021-06-23,Investment_Trust,8610092418
6724660050,2021-06-24,Investment_Trust,6750239089
85024231446,2021-06-24,Foreign_Investor,81023462017
33267060,2021-06-24,Foreign_Dealer_Self,30065250
103637619250,2021-06-24,total,96386424951
4294241090,2021-06-24,Dealer_self,3225367583
7594486664,2021-06-24,Dealer_Hedging,5387356262
90400179240,2021-06-25,Foreign_Investor,81603595529
6133764733,2021-06-25,Dealer_self,4809316740
34480260,2021-06-25,Foreign_Dealer_Self,36159410
8209068026,2021-06-25,Dealer_Hedging,5770588115
4328164617,2021-06-25,Investment_Trust,3361217740
109071176616,2021-06-25,total,95544718124
95416130759,2021-06-28,total,89829221874
27317980,2021-06-28,Foreign_Dealer_Self,36406300
4146589708,2021-06-28,Dealer_self,3426576180
6552285707,2021-06-28,Dealer_Hedging,5307636861
83348549284,2021-06-28,Foreign_Investor,77973544240
1368706060,2021-06-28,Investment_Trust,3121464593
5901317300,2021-06-29,Dealer_self,6012017480
43602480,2021-06-29,Foreign_Dealer_Self,32684690
7435021597,2021-06-29,Dealer_Hedging,7064652957
96433443846,2021-06-29,Foreign_Investor,110767732632
112259362509,2021-06-29,total,126253877132
2489579766,2021-06-29,Investment_Trust,2409474063
135697246517,2021-06-30,total,112664914724
2494891722,2021-06-30,Investment_Trust,2616300224
5634311974,2021-06-30,Dealer_self,5244515557
119371485979,2021-06-30,Foreign_Investor,98933938556
8196556842,2021-06-30,Dealer_Hedging,5870160387
33185740,2021-06-30,Foreign_Dealer_Self,58191430
94051611858,2021-07-01,Foreign_Investor,112019162256
2051494170,2021-07-01,Investment_Trust,3507962800
